timestamp,summary_values,boiler1_values,boiler2_values
2025-07-24 16:00:00,9.558 MPa 9.569 MPa 9.558 MPa 989.0 t/h 990.3 t/h,324.31 t/h 322.64 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.22,323.93 t/h  326.94 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.05
2025-07-24 16:00:01,9.558 MPa 9.569 MPa 9.558 MPa 989.5 t/h 990.5 t/h,324.27 t/h 322.69 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.24,323.88 t/h  326.24 t/h 9.593 MPa 50.5 rpm 0.00 t/h 3.07
2025-07-24 16:00:03,9.558 MPa 9.569 MPa 9.559 MPa 990.0 t/h 990.6 t/h,324.31 t/h 322.80 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.25,323.92 t/h  326.06 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.07
2025-07-24 16:00:05,9.558 MPa 9.565 MPa 9.559 MPa 991.2 t/h 990.7 t/h,324.85 t/h 322.84 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.25,324.46 t/h  325.90 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.07
2025-07-24 16:00:06,9.558 MPa 9.565 MPa 9.559 MPa 991.6 t/h 990.6 t/h,324.88 t/h 322.91 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.26,324.50 t/h  325.30 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.09
2025-07-24 16:00:08,9.558 MPa 9.564 MPa 9.559 MPa 991.9 t/h 990.5 t/h,324.92 t/h 322.96 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.27,324.53 t/h  325.07 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.10
2025-07-24 16:00:09,9.558 MPa 9.565 MPa 9.560 MPa 992.1 t/h 990.5 t/h,324.88 t/h 322.98 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.27,324.49 t/h  324.77 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.10
2025-07-24 16:00:11,9.558 MPa 9.565 MPa 9.560 MPa 992.5 t/h 990.5 t/h,324.86 t/h 323.00 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.28,324.47 t/h  324.32 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.11
2025-07-24 16:00:13,9.558 MPa 9.565 MPa 9.560 MPa 992.8 t/h 990.7 t/h,324.85 t/h 323.01 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.29,324.47 t/h  324.15 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.11
2025-07-24 16:00:14,9.558 MPa 9.561 MPa 9.560 MPa 994.3 t/h 990.6 t/h,325.47 t/h 323.02 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.30,325.09 t/h  323.78 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.13
2025-07-24 16:00:16,9.558 MPa 9.560 MPa 9.560 MPa 994.3 t/h 990.1 t/h,325.54 t/h 323.04 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.30,325.15 t/h  323.44 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.13
2025-07-24 16:00:18,9.558 MPa 9.560 MPa 9.561 MPa 994.3 t/h 989.8 t/h,325.57 t/h 323.04 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.31,325.19 t/h  323.02 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.14
2025-07-24 16:00:19,9.558 MPa 9.560 MPa 9.561 MPa 994.1 t/h 989.3 t/h,325.53 t/h 323.05 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.32,325.15 t/h  322.86 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.15
2025-07-24 16:00:21,9.558 MPa 9.560 MPa 9.561 MPa 994.0 t/h 989.0 t/h,325.52 t/h 323.05 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.33,325.13 t/h  322.62 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.16
2025-07-24 16:00:23,9.558 MPa 9.560 MPa 9.561 MPa 994.1 t/h 989.0 t/h,325.46 t/h 323.05 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.35,325.08 t/h  322.13 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.18
2025-07-24 16:00:24,9.558 MPa 9.561 MPa 9.561 MPa 993.9 t/h 988.6 t/h,325.46 t/h 323.05 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.35,325.08 t/h  322.13 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.18
2025-07-24 16:00:26,9.558 MPa 9.561 MPa 9.561 MPa 994.1 t/h 988.5 t/h,325.44 t/h 323.05 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.36,325.06 t/h  321.82 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.18
2025-07-24 16:00:27,9.558 MPa 9.561 MPa 9.561 MPa 994.1 t/h 988.3 t/h,325.46 t/h 323.05 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.36,324.46 t/h  321.53 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.20
2025-07-24 16:00:29,9.558 MPa 9.565 MPa 9.561 MPa 992.7 t/h 987.9 t/h,324.86 t/h 322.86 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.38,324.48 t/h  321.41 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.20
2025-07-24 16:00:31,9.558 MPa 9.565 MPa 9.561 MPa 992.3 t/h 987.0 t/h,324.85 t/h 322.73 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.38,324.47 t/h  321.24 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.20
2025-07-24 16:00:32,9.558 MPa 9.565 MPa 9.562 MPa 992.1 t/h 986.7 t/h,324.83 t/h 322.67 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.38,324.45 t/h  321.18 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.21
2025-07-24 16:00:34,9.558 MPa 9.565 MPa 9.562 MPa 992.2 t/h 986.7 t/h,324.87 t/h 322.60 t/h 9.517 MPa 40.1 rpm 0.00 t/h 3.40,324.49 t/h  321.18 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.22
2025-07-24 16:00:36,9.558 MPa 9.565 MPa 9.562 MPa 992.2 t/h 986.7 t/h,324.84 t/h 322.55 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.41,324.45 t/h  321.27 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.24
2025-07-24 16:00:37,9.558 MPa 9.564 MPa 9.562 MPa 992.1 t/h 986.6 t/h,324.87 t/h 322.53 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.41,324.49 t/h  321.30 t/h 9.579 MPa 50.5 rpm 0.00 t/h 3.24
2025-07-24 16:00:39,9.558 MPa 9.564 MPa 9.562 MPa 992.0 t/h 986.5 t/h,324.20 t/h 322.59 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.43,323.81 t/h  321.46 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.25
2025-07-24 16:00:41,9.558 MPa 9.569 MPa 9.562 MPa 990.3 t/h 986.6 t/h,324.18 t/h 322.67 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.43,323.79 t/h  321.55 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.25
2025-07-24 16:00:42,9.558 MPa 9.569 MPa 9.563 MPa 990.2 t/h 986.6 t/h,324.17 t/h 322.73 t/h 9.518 MPa 40.1 rpm 0.00 t/h 3.44,323.78 t/h  321.63 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.27
2025-07-24 16:00:44,9.558 MPa 9.573 MPa 9.563 MPa 988.8 t/h 986.6 t/h,323.56 t/h 322.79 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.44,323.18 t/h  321.91 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.28
2025-07-24 16:00:45,9.558 MPa 9.573 MPa 9.563 MPa 988.4 t/h 986.6 t/h,323.56 t/h 322.90 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.45,323.18 t/h  322.04 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.29
2025-07-24 16:00:47,9.558 MPa 9.573 MPa 9.563 MPa 988.3 t/h 986.8 t/h,323.53 t/h 323.02 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.46,323.15 t/h  322.14 t/h 9.593 MPa 50.5 rpm 0.00 t/h 3.29
2025-07-24 16:00:49,9.558 MPa 9.573 MPa 9.563 MPa 988.3 t/h 986.8 t/h,323.53 t/h 323.02 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.46,323.15 t/h  322.14 t/h 9.593 MPa 50.5 rpm 0.00 t/h 3.29
2025-07-24 16:00:50,9.558 MPa 9.573 MPa 9.564 MPa 987.9 t/h 986.5 t/h,323.52 t/h 323.40 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.47,323.14 t/h  322.10 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.31
2025-07-24 16:00:52,9.558 MPa 9.573 MPa 9.564 MPa 987.6 t/h 986.5 t/h,323.55 t/h 323.55 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.49,323.16 t/h  322.09 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.31
2025-07-24 16:00:54,9.558 MPa 9.573 MPa 9.564 MPa 987.5 t/h 986.5 t/h,323.54 t/h 323.68 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.49,323.16 t/h  322.08 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.31
2025-07-24 16:00:55,9.558 MPa 9.573 MPa 9.565 MPa 986.7 t/h 986.1 t/h,323.50 t/h 324.11 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.50,323.12 t/h  322.07 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.33
2025-07-24 16:00:57,9.558 MPa 9.573 MPa 9.565 MPa 986.1 t/h 985.6 t/h,323.52 t/h 324.25 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.50,323.14 t/h  321.96 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.33
2025-07-24 16:00:59,9.558 MPa 9.573 MPa 9.565 MPa 985.8 t/h 985.5 t/h,323.48 t/h 324.35 t/h 9.530 MPa 40.1 rpm 0.00 t/h 3.50,323.10 t/h  321.88 t/h 9.592 MPa 50.5 rpm 0.00 t/h 3.34
2025-07-24 16:01:00,9.558 MPa 9.573 MPa 9.565 MPa 985.6 t/h 985.6 t/h,323.41 t/h 324.84 t/h 9.531 MPa 40.1 rpm 0.00 t/h 3.02,323.03 t/h  321.70 t/h 9.593 MPa 50.5 rpm 0.00 t/h 3.35
2025-07-24 16:01:02,9.558 MPa 9.578 MPa 9.566 MPa 984.3 t/h 985.8 t/h,322.78 t/h 325.06 t/h 9.543 MPa 40.1 rpm 0.00 t/h 3.03,322.40 t/h  321.65 t/h 9.593 MPa 50.5 rpm 0.00 t/h 3.37
2025-07-24 16:01:04,9.558 MPa 9.577 MPa 9.566 MPa 984.4 t/h 986.0 t/h,322.82 t/h 325.24 t/h 9.543 MPa 40.1 rpm 0.00 t/h 3.03,322.43 t/h  321.52 t/h 9.593 MPa 50.5 rpm 0.00 t/h 3.37
