timestamp,summary_values,boiler1_values,boiler2_values
2025-07-25 01:00:01,"9.528 MPa 9.528 MPa 9.523 MPa 1,003.2 t/h 1,004.3 t/h",317.73 t/h 320.14 t/h 9.468 MPa 42.5 rpm 0.00 t/h 3.19,342.13 t/h  342.13 t/h 9.567 MPa 54.6 rpm 0.00 t/h 1.21
2025-07-25 01:00:03,"9.528 MPa 9.527 MPa 9.523 MPa 1,003.1 t/h 1,004.1 t/h",317.63 t/h 320.00 t/h 9.467 MPa 42.4 rpm 0.00 t/h 3.19,341.98 t/h  341.98 t/h 9.567 MPa 54.5 rpm 0.00 t/h 1.22
2025-07-25 01:00:04,"9.528 MPa 9.527 MPa 9.524 MPa 1,002.9 t/h 1,003.9 t/h",317.58 t/h 319.91 t/h 9.467 MPa 42.4 rpm 0.00 t/h 3.21,341.92 t/h  341.92 t/h 9.567 MPa 54.6 rpm 0.00 t/h 1.22
2025-07-25 01:00:06,"9.528 MPa 9.527 MPa 9.524 MPa 1,002.9 t/h 1,003.7 t/h",317.58 t/h 319.77 t/h 9.468 MPa 42.4 rpm 0.00 t/h 3.21,341.84 t/h  341.84 t/h 9.566 MPa 54.5 rpm 0.00 t/h 1.23
2025-07-25 01:00:08,"9.528 MPa 9.528 MPa 9.524 MPa 1,002.8 t/h 1,003.5 t/h",317.53 t/h 319.67 t/h 9.468 MPa 42.4 rpm 0.00 t/h 3.22,341.78 t/h  341.78 t/h 9.567 MPa 54.6 rpm 0.00 t/h 1.24
2025-07-25 01:00:09,"9.528 MPa 9.528 MPa 9.524 MPa 1,002.9 t/h 1,003.4 t/h",317.53 t/h 319.62 t/h 9.468 MPa 43.0 rpm 0.00 t/h 3.22,341.76 t/h  341.76 t/h 9.567 MPa 54.6 rpm 0.00 t/h 1.24
2025-07-25 01:00:11,"9.528 MPa 9.528 MPa 9.524 MPa 1,002.8 t/h 1,003.0 t/h",317.55 t/h 319.37 t/h 9.468 MPa 43.0 rpm 0.00 t/h 3.24,341.81 t/h  341.81 t/h 9.567 MPa 54.5 rpm 0.00 t/h 1.26
2025-07-25 01:00:12,"9.528 MPa 9.528 MPa 9.524 MPa 1,003.0 t/h 1,002.9 t/h",317.54 t/h 319.27 t/h 9.468 MPa 43.0 rpm 0.00 t/h 3.24,341.88 t/h  341.88 t/h 9.567 MPa 54.5 rpm 0.00 t/h 1.26
2025-07-25 01:00:14,"9.528 MPa 9.527 MPa 9.524 MPa 1,003.1 t/h 1,002.8 t/h",317.59 t/h 319.09 t/h 9.468 MPa 43.0 rpm 0.00 t/h 3.24,341.93 t/h  341.93 t/h 9.566 MPa 54.5 rpm 0.00 t/h 1.27
2025-07-25 01:00:16,"9.528 MPa 9.528 MPa 9.524 MPa 1,003.1 t/h 1,002.8 t/h",317.53 t/h 318.94 t/h 9.468 MPa 43.0 rpm 0.00 t/h 3.25,342.21 t/h  342.21 t/h 9.567 MPa 54.6 rpm 0.00 t/h 1.27
2025-07-25 01:00:17,"9.528 MPa 9.527 MPa 9.524 MPa 1,003.4 t/h 1,002.8 t/h",317.56 t/h 318.43 t/h 9.467 MPa 43.1 rpm 0.00 t/h 3.27,342.40 t/h  342.40 t/h 9.567 MPa 54.5 rpm 0.00 t/h 1.29
2025-07-25 01:00:19,"9.528 MPa 9.527 MPa 9.524 MPa 1,003.6 t/h 1,002.9 t/h",317.61 t/h 318.28 t/h 9.468 MPa 43.1 rpm 0.00 t/h 3.27,342.57 t/h  342.57 t/h 9.566 MPa 54.5 rpm 0.00 t/h 1.29
2025-07-25 01:00:21,"9.528 MPa 9.527 MPa 9.524 MPa 1,003.8 t/h 1,002.9 t/h",317.58 t/h 318.16 t/h 9.468 MPa 43.1 rpm 0.00 t/h 3.27,343.04 t/h  343.04 t/h 9.567 MPa 54.6 rpm 0.00 t/h 1.30
2025-07-25 01:00:22,"9.528 MPa 9.527 MPa 9.524 MPa 1,004.5 t/h 1,003.2 t/h",317.57 t/h 317.91 t/h 9.468 MPa 43.1 rpm 0.00 t/h 3.29,343.36 t/h  343.36 t/h 9.567 MPa 54.6 rpm 0.00 t/h 1.32
2025-07-25 01:00:24,"9.528 MPa 9.527 MPa 9.524 MPa 1,004.8 t/h 1,003.6 t/h",317.57 t/h 317.80 t/h 9.468 MPa 43.3 rpm 0.00 t/h 3.30,343.68 t/h  343.68 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.32
2025-07-25 01:00:26,"9.528 MPa 9.527 MPa 9.524 MPa 1,004.9 t/h 1,003.8 t/h",317.57 t/h 317.76 t/h 9.468 MPa 43.1 rpm 0.00 t/h 3.30,343.84 t/h  343.84 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.33
2025-07-25 01:00:27,"9.528 MPa 9.528 MPa 9.524 MPa 1,005.0 t/h 1,003.9 t/h",317.55 t/h 317.68 t/h 9.468 MPa 43.1 rpm 0.00 t/h 3.32,344.19 t/h  344.19 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.35
2025-07-25 01:00:29,"9.528 MPa 9.528 MPa 9.524 MPa 1,005.1 t/h 1,003.8 t/h",317.54 t/h 317.66 t/h 9.468 MPa 43.8 rpm 0.00 t/h 3.33,344.17 t/h  344.17 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.35
2025-07-25 01:00:31,"9.528 MPa 9.527 MPa 9.524 MPa 1,005.3 t/h 1,004.0 t/h",317.59 t/h 317.64 t/h 9.468 MPa 43.8 rpm 0.00 t/h 3.33,344.25 t/h  344.25 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.35
2025-07-25 01:00:32,"9.528 MPa 9.527 MPa 9.524 MPa 1,005.3 t/h 1,004.2 t/h",317.57 t/h 317.60 t/h 9.468 MPa 43.8 rpm 0.00 t/h 3.35,344.24 t/h  344.24 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.37
2025-07-25 01:00:34,"9.528 MPa 9.527 MPa 9.524 MPa 1,004.9 t/h 1,004.3 t/h",317.57 t/h 317.60 t/h 9.468 MPa 43.8 rpm 0.00 t/h 3.35,344.22 t/h  344.22 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.37
2025-07-25 01:00:36,"9.528 MPa 9.528 MPa 9.524 MPa 1,004.7 t/h 1,004.1 t/h",317.56 t/h 317.49 t/h 9.468 MPa 43.8 rpm 0.00 t/h 3.35,344.09 t/h  344.09 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.38
2025-07-25 01:00:37,"9.528 MPa 9.527 MPa 9.524 MPa 1,004.4 t/h 1,003.6 t/h",317.58 t/h 317.41 t/h 9.467 MPa 43.8 rpm 0.00 t/h 3.36,343.56 t/h  343.56 t/h 9.566 MPa 54.7 rpm 0.00 t/h 1.39
2025-07-25 01:00:39,"9.528 MPa 9.527 MPa 9.524 MPa 1,004.0 t/h 1,002.4 t/h",317.61 t/h 317.23 t/h 9.467 MPa 43.8 rpm 0.00 t/h 3.38,343.44 t/h  343.44 t/h 9.566 MPa 54.7 rpm 0.00 t/h 1.40
2025-07-25 01:00:41,"9.528 MPa 9.527 MPa 9.524 MPa 1,003.8 t/h 1,002.0 t/h",317.59 t/h 317.19 t/h 9.467 MPa 43.8 rpm 0.00 t/h 3.38,343.34 t/h  343.34 t/h 9.566 MPa 54.7 rpm 0.00 t/h 1.40
2025-07-25 01:00:42,"9.528 MPa 9.527 MPa 9.524 MPa 1,003.8 t/h 1,001.7 t/h",317.58 t/h 317.16 t/h 9.468 MPa 43.8 rpm 0.00 t/h 3.38,343.39 t/h  343.39 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.42
2025-07-25 01:00:44,"9.528 MPa 9.528 MPa 9.524 MPa 1,003.6 t/h 1,001.1 t/h",317.53 t/h 317.08 t/h 9.468 MPa 43.8 rpm 0.00 t/h 3.40,343.40 t/h  343.40 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.43
2025-07-25 01:00:46,"9.528 MPa 9.528 MPa 9.524 MPa 1,003.6 t/h 1,001.0 t/h",317.53 t/h 317.07 t/h 9.468 MPa 43.9 rpm 0.00 t/h 3.41,343.41 t/h  343.41 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.43
2025-07-25 01:00:47,"9.528 MPa 9.528 MPa 9.524 MPa 1,003.7 t/h 1,000.6 t/h",317.54 t/h 317.04 t/h 9.468 MPa 43.9 rpm 0.00 t/h 3.41,343.43 t/h  343.43 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.44
2025-07-25 01:00:49,"9.528 MPa 9.527 MPa 9.524 MPa 1,003.8 t/h 1,000.4 t/h",317.60 t/h 317.02 t/h 9.468 MPa 44.0 rpm 0.00 t/h 3.42,343.44 t/h  343.44 t/h 9.566 MPa 54.7 rpm 0.00 t/h 1.45
2025-07-25 01:00:51,"9.528 MPa 9.528 MPa 9.524 MPa 1,003.7 t/h 1,000.5 t/h",317.56 t/h 317.11 t/h 9.468 MPa 44.0 rpm 0.00 t/h 3.43,343.44 t/h  343.44 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.46
2025-07-25 01:00:52,"9.528 MPa 9.528 MPa 9.525 MPa 1,003.6 t/h 1,000.5 t/h",317.53 t/h 317.18 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.44,343.44 t/h  343.44 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.47
2025-07-25 01:00:54,"9.528 MPa 9.528 MPa 9.525 MPa 1,003.7 t/h 1,000.5 t/h",317.56 t/h 317.33 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.46,343.45 t/h  343.45 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.47
2025-07-25 01:00:55,"9.528 MPa 9.528 MPa 9.525 MPa 1,003.8 t/h 1,000.7 t/h",317.56 t/h 317.37 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.46,343.55 t/h  343.55 t/h 9.567 MPa 54.7 rpm 0.00 t/h 1.48
2025-07-25 01:00:57,"9.528 MPa 9.528 MPa 9.525 MPa 1,003.9 t/h 1,000.8 t/h",317.56 t/h 317.41 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.46,343.64 t/h  343.64 t/h 9.567 MPa 49.7 rpm 0.00 t/h 1.48
2025-07-25 01:00:59,"9.528 MPa 9.527 MPa 9.525 MPa 1,004.1 t/h 1,001.2 t/h",317.61 t/h 317.48 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.47,343.83 t/h  343.83 t/h 9.566 MPa 49.7 rpm 0.00 t/h 1.49
2025-07-25 01:01:00,"9.528 MPa 9.527 MPa 9.525 MPa 1,004.4 t/h 1,001.8 t/h",317.62 t/h 317.49 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.47,343.87 t/h  343.87 t/h 9.566 MPa 49.7 rpm 0.00 t/h 1.50
2025-07-25 01:01:02,"9.528 MPa 9.528 MPa 9.525 MPa 1,004.2 t/h 1,002.0 t/h",317.56 t/h 317.51 t/h 9.467 MPa 44.1 rpm 0.00 t/h 3.49,343.81 t/h  343.81 t/h 9.567 MPa 49.7 rpm 0.00 t/h 1.00
2025-07-25 01:01:04,"9.528 MPa 9.527 MPa 9.525 MPa 1,004.0 t/h 1,002.2 t/h",317.55 t/h 317.54 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.50,343.43 t/h  343.43 t/h 9.567 MPa 49.7 rpm 0.00 t/h 1.02
2025-07-25 01:01:05,"9.528 MPa 9.528 MPa 9.525 MPa 1,003.8 t/h 1,002.2 t/h",317.55 t/h 317.54 t/h 9.468 MPa 44.1 rpm 0.00 t/h 3.50,343.43 t/h  343.43 t/h 9.567 MPa 49.7 rpm 0.00 t/h 1.02
2025-07-25 01:01:07,"9.528 MPa 9.527 MPa 9.526 MPa 1,003.7 t/h 1,002.1 t/h",317.63 t/h 317.45 t/h 9.467 MPa 44.2 rpm 0.00 t/h 3.01,343.25 t/h  343.25 t/h 9.566 MPa 49.7 rpm 0.00 t/h 1.03
2025-07-25 01:01:09,"9.528 MPa 9.527 MPa 9.526 MPa 1,003.6 t/h 1,002.0 t/h",317.60 t/h 317.38 t/h 9.467 MPa 44.2 rpm 0.00 t/h 3.01,342.88 t/h  342.88 t/h 9.566 MPa 49.7 rpm 0.00 t/h 1.04
2025-07-25 01:01:10,"9.528 MPa 9.528 MPa 9.526 MPa 1,003.1 t/h 1,001.5 t/h",317.56 t/h 317.22 t/h 9.468 MPa 44.2 rpm 0.00 t/h 3.03,342.77 t/h  342.77 t/h 9.567 MPa 49.7 rpm 0.00 t/h 1.05
2025-07-25 01:01:12,"9.528 MPa 9.528 MPa 9.526 MPa 1,003.1 t/h 1,001.5 t/h",317.56 t/h 317.22 t/h 9.468 MPa 44.2 rpm 0.00 t/h 3.03,342.77 t/h  342.77 t/h 9.567 MPa 49.7 rpm 0.00 t/h 1.05
2025-07-25 01:01:13,"9.528 MPa 9.519 MPa 9.526 MPa 1,005.4 t/h 1,001.5 t/h",318.82 t/h 317.13 t/h 9.455 MPa 44.2 rpm 0.00 t/h 3.04,342.48 t/h  342.48 t/h 9.554 MPa 49.7 rpm 0.00 t/h 1.07
2025-07-25 01:01:15,"9.528 MPa 9.519 MPa 9.526 MPa 1,005.3 t/h 1,001.5 t/h",318.80 t/h 317.11 t/h 9.455 MPa 44.2 rpm 0.00 t/h 3.05,342.48 t/h  342.48 t/h 9.554 MPa 49.7 rpm 0.00 t/h 1.07
2025-07-25 01:01:17,"9.528 MPa 9.519 MPa 9.526 MPa 1,005.3 t/h 1,001.6 t/h",318.81 t/h 317.07 t/h 9.455 MPa 44.2 rpm 0.00 t/h 3.05,342.41 t/h  342.41 t/h 9.554 MPa 49.7 rpm 0.00 t/h 1.08
2025-07-25 01:01:18,"9.528 MPa 9.519 MPa 9.526 MPa 1,005.2 t/h 1,001.4 t/h",318.79 t/h 317.04 t/h 9.455 MPa 44.2 rpm 0.00 t/h 3.07,342.35 t/h  342.35 t/h 9.554 MPa 49.7 rpm 0.00 t/h 1.09
