timestamp,summary_values,boiler1_values,boiler2_values
2025-07-27 19:00:00,"9.504 MPa 9.500 MPa 9.511 MPa 1,028.3 t/h 1,026.1 t/h",341.48 t/h 341.19 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.31,340.84 t/h  338.88 t/h 9.520 MPa 50.2 rpm 0.00 t/h 3.28
2025-07-27 19:00:02,"9.504 MPa 9.501 MPa 9.511 MPa 1,028.7 t/h 1,026.7 t/h",341.43 t/h 341.29 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.31,340.79 t/h  338.95 t/h 9.521 MPa 50.2 rpm 0.00 t/h 3.29
2025-07-27 19:00:04,"9.504 MPa 9.500 MPa 9.511 MPa 1,029.1 t/h 1,027.1 t/h",341.46 t/h 341.32 t/h 9.458 MPa 38.0 rpm 0.00 t/h 3.33,340.83 t/h  339.08 t/h 9.521 MPa 50.2 rpm 0.00 t/h 3.30
2025-07-27 19:00:05,"9.504 MPa 9.500 MPa 9.510 MPa 1,029.7 t/h 1,027.8 t/h",341.51 t/h 341.23 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.34,340.87 t/h  339.29 t/h 9.520 MPa 50.2 rpm 0.00 t/h 3.32
2025-07-27 19:00:07,"9.504 MPa 9.500 MPa 9.510 MPa 1,029.6 t/h 1,027.9 t/h",341.47 t/h 341.17 t/h 9.458 MPa 38.0 rpm 0.00 t/h 3.35,340.83 t/h  339.40 t/h 9.520 MPa 50.2 rpm 0.00 t/h 3.32
2025-07-27 19:00:09,"9.504 MPa 9.500 MPa 9.510 MPa 1,029.5 t/h 1,027.8 t/h",341.47 t/h 341.03 t/h 9.458 MPa 38.0 rpm 0.00 t/h 3.36,340.83 t/h  339.56 t/h 9.521 MPa 50.2 rpm 0.00 t/h 3.33
2025-07-27 19:00:10,"9.504 MPa 9.500 MPa 9.509 MPa 1,029.4 t/h 1,027.3 t/h",341.49 t/h 340.59 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.37,340.84 t/h  339.67 t/h 9.520 MPa 50.2 rpm 0.00 t/h 3.34
2025-07-27 19:00:12,"9.504 MPa 9.500 MPa 9.509 MPa 1,029.5 t/h 1,027.3 t/h",341.49 t/h 340.44 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.37,340.85 t/h  339.72 t/h 9.520 MPa 50.2 rpm 0.00 t/h 3.35
2025-07-27 19:00:14,"9.504 MPa 9.500 MPa 9.509 MPa 1,029.7 t/h 1,027.4 t/h",341.54 t/h 340.31 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.38,340.23 t/h  339.80 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.36
2025-07-27 19:00:15,"9.504 MPa 9.504 MPa 9.509 MPa 1,028.8 t/h 1,027.4 t/h",340.88 t/h 339.78 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.39,340.24 t/h  339.94 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.37
2025-07-27 19:00:17,"9.504 MPa 9.504 MPa 9.509 MPa 1,028.8 t/h 1,027.6 t/h",340.88 t/h 339.75 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.40,340.23 t/h  340.15 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.37
2025-07-27 19:00:19,"9.504 MPa 9.500 MPa 9.508 MPa 1,030.2 t/h 1,027.8 t/h",341.51 t/h 339.73 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.40,340.86 t/h  340.46 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.38
2025-07-27 19:00:20,"9.504 MPa 9.500 MPa 9.508 MPa 1,030.0 t/h 1,027.8 t/h",341.55 t/h 339.71 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.42,340.91 t/h  340.87 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.39
2025-07-27 19:00:22,"9.504 MPa 9.500 MPa 9.508 MPa 1,029.0 t/h 1,027.4 t/h",341.48 t/h 339.69 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.42,340.84 t/h  341.02 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.39
2025-07-27 19:00:24,"9.504 MPa 9.500 MPa 9.507 MPa 1,028.8 t/h 1,027.4 t/h",341.48 t/h 339.69 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.42,340.84 t/h  341.25 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.40
2025-07-27 19:00:25,"9.504 MPa 9.500 MPa 9.507 MPa 1,028.8 t/h 1,027.4 t/h",341.53 t/h 339.78 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.44,340.89 t/h  341.59 t/h 9.532 MPa 50.2 rpm 0.00 t/h 3.41
2025-07-27 19:00:27,"9.504 MPa 9.500 MPa 9.507 MPa 1,028.0 t/h 1,027.2 t/h",341.53 t/h 339.86 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.44,340.88 t/h  341.72 t/h 9.532 MPa 50.2 rpm 0.00 t/h 3.42
2025-07-27 19:00:29,"9.504 MPa 9.500 MPa 9.507 MPa 1,028.0 t/h 1,027.2 t/h",341.53 t/h 339.86 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.44,340.88 t/h  341.72 t/h 9.532 MPa 50.2 rpm 0.00 t/h 3.42
2025-07-27 19:00:30,"9.504 MPa 9.500 MPa 9.506 MPa 1,027.4 t/h 1,027.0 t/h",341.50 t/h 340.16 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.47,340.86 t/h  342.16 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.44
2025-07-27 19:00:32,"9.504 MPa 9.501 MPa 9.506 MPa 1,026.8 t/h 1,027.2 t/h",341.47 t/h 340.28 t/h 9.458 MPa 38.0 rpm 0.00 t/h 3.47,340.82 t/h  342.41 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.44
2025-07-27 19:00:34,"9.504 MPa 9.500 MPa 9.506 MPa 1,026.7 t/h 1,027.4 t/h",341.49 t/h 340.38 t/h 9.458 MPa 38.0 rpm 0.00 t/h 3.47,340.84 t/h  342.61 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.45
2025-07-27 19:00:35,"9.504 MPa 9.500 MPa 9.506 MPa 1,026.7 t/h 1,027.4 t/h",341.51 t/h 340.60 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.49,340.87 t/h  343.03 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.47
2025-07-27 19:00:37,"9.504 MPa 9.500 MPa 9.505 MPa 1,026.5 t/h 1,027.9 t/h",341.50 t/h 340.64 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.49,340.86 t/h  343.13 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.47
2025-07-27 19:00:39,"9.504 MPa 9.500 MPa 9.505 MPa 1,026.4 t/h 1,027.8 t/h",341.50 t/h 340.68 t/h 9.457 MPa 38.0 rpm 0.00 t/h 3.49,340.86 t/h  343.11 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.47
2025-07-27 19:00:40,"9.504 MPa 9.500 MPa 9.505 MPa 1,026.4 t/h 1,027.8 t/h",341.48 t/h 340.74 t/h 9.458 MPa 38.0 rpm 0.00 t/h 3.00,340.84 t/h  343.08 t/h 9.533 MPa 50.2 rpm 0.00 t/h 3.48
