timestamp,summary_values,boiler1_values,boiler2_values
2025-07-24 14:00:01,9.558 MPa 9.548 MPa 9.552 MPa 990.4 t/h 989.1 t/h,325.79 t/h 324.18 t/h 9.505 MPa 44.2 rpm 0.00 t/h 3.26,323.07 t/h  323.30 t/h 9.569 MPa 48.1 rpm 0.00 t/h 3.28
2025-07-24 14:00:03,9.558 MPa 9.548 MPa 9.552 MPa 990.3 t/h 988.9 t/h,325.81 t/h 324.10 t/h 9.505 MPa 44.2 rpm 0.00 t/h 3.27,323.09 t/h  323.31 t/h 9.568 MPa 48.1 rpm 0.00 t/h 3.29
2025-07-24 14:00:04,9.558 MPa 9.548 MPa 9.552 MPa 990.0 t/h 988.5 t/h,325.82 t/h 323.93 t/h 9.506 MPa 44.2 rpm 0.00 t/h 3.28,323.10 t/h  323.50 t/h 9.568 MPa 48.1 rpm 0.00 t/h 3.30
2025-07-24 14:00:06,9.558 MPa 9.549 MPa 9.551 MPa 989.3 t/h 987.9 t/h,325.79 t/h 323.89 t/h 9.506 MPa 44.2 rpm 0.00 t/h 3.28,323.07 t/h  323.58 t/h 9.568 MPa 48.1 rpm 0.00 t/h 3.31
2025-07-24 14:00:08,9.558 MPa 9.548 MPa 9.551 MPa 989.4 t/h 987.9 t/h,325.87 t/h 323.86 t/h 9.505 MPa 44.2 rpm 0.00 t/h 3.29,323.15 t/h  323.63 t/h 9.568 MPa 48.1 rpm 0.00 t/h 3.32
2025-07-24 14:00:09,9.558 MPa 9.548 MPa 9.551 MPa 989.4 t/h 987.9 t/h,325.84 t/h 323.80 t/h 9.506 MPa 44.2 rpm 0.00 t/h 3.30,323.12 t/h  323.77 t/h 9.567 MPa 48.1 rpm 0.00 t/h 3.33
2025-07-24 14:00:11,9.558 MPa 9.548 MPa 9.551 MPa 989.5 t/h 988.1 t/h,325.84 t/h 323.80 t/h 9.506 MPa 44.2 rpm 0.00 t/h 3.30,323.12 t/h  323.77 t/h 9.567 MPa 48.1 rpm 0.00 t/h 3.33
2025-07-24 14:00:13,9.558 MPa 9.548 MPa 9.551 MPa 989.6 t/h 988.2 t/h,325.85 t/h 323.78 t/h 9.506 MPa 44.2 rpm 0.00 t/h 3.30,323.12 t/h  323.80 t/h 9.567 MPa 48.1 rpm 0.00 t/h 3.33
2025-07-24 14:00:14,9.558 MPa 9.548 MPa 9.551 MPa 989.9 t/h 988.4 t/h,325.85 t/h 323.76 t/h 9.506 MPa 44.2 rpm 0.00 t/h 3.32,323.13 t/h  323.67 t/h 9.567 MPa 48.1 rpm 0.00 t/h 3.35
2025-07-24 14:00:16,9.558 MPa 9.548 MPa 9.551 MPa 990.1 t/h 988.3 t/h,325.92 t/h 323.75 t/h 9.505 MPa 44.2 rpm 0.00 t/h 3.33,323.20 t/h  323.62 t/h 9.567 MPa 48.1 rpm 0.00 t/h 3.36
