timestamp,summary_values,boiler1_values,boiler2_values
2025-07-24 07:00:01,9.543 MPa 9.528 MPa 9.520 MPa 999.3 t/h 998.5 t/h,326.22 t/h  323.53 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.46,328.99 t/h  329.62 t/h 9.545 MPa 52.8 rpm 0.00 t/h 3.41
2025-07-24 07:00:03,"9.543 MPa 9.525 MPa 9.520 MPa ,001.1 t/h 998.7 t/h",326.28 t/h  323.40 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.46,329.05 t/h  329.39 t/h 9.545 MPa 52.8 rpm 0.00 t/h 3.42
2025-07-24 07:00:06,"9.543 MPa 9.525 MPa 9.522 MPa ,001.8 t/h 999.2 t/h",326.25 t/h  323.42 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.47,329.05 t/h  329.18 t/h 9.545 MPa 52.8 rpm 0.00 t/h 3.43
2025-07-24 07:00:08,"9.543 MPa 9.524 MPa 9.522 MPa ,002.2 t/h 999.5 t/h",326.31 t/h  323.51 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.48,329.09 t/h  329.14 t/h 9.545 MPa 52.8 rpm 0.00 t/h 3.44
2025-07-24 07:00:10,"9.543 MPa 9.521 MPa 9.523 MPa ,003.4 t/h 999.5 t/h",326.88 t/h  323.60 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.49,329.65 t/h  329.03 t/h 9.545 MPa 52.8 rpm 0.00 t/h 3.45
2025-07-24 07:00:12,"9.543 MPa 9.521 MPa 9.524 MPa ,003.5 t/h 999.5 t/h",326.92 t/h  323.63 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.00,329.69 t/h  328.98 t/h 9.546 MPa 52.9 rpm 0.00 t/h 3.46
2025-07-24 07:00:15,"9.543 MPa 9.521 MPa 9.524 MPa ,003.5 t/h 999.5 t/h",326.91 t/h  323.67 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.01,329.68 t/h  328.95 t/h 9.545 MPa 52.9 rpm 0.00 t/h 3.47
2025-07-24 07:00:17,"9.543 MPa 9.521 MPa 9.525 MPa ,003.7 t/h 999.8 t/h",326.90 t/h  323.68 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.02,330.34 t/h  328.93 t/h 9.533 MPa 52.9 rpm 0.00 t/h 3.48
2025-07-24 07:00:19,"9.543 MPa 9.517 MPa 9.525 MPa ,005.1 t/h ,000.0 t/h",327.57 t/h  323.88 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.03,330.34 t/h  328.93 t/h 9.533 MPa 52.9 rpm 0.00 t/h 3.49
2025-07-24 07:00:21,"9.543 MPa 9.517 MPa 9.526 MPa ,004.8 t/h ,000.1 t/h",327.57 t/h  324.26 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.05,330.34 t/h  328.91 t/h 9.532 MPa 52.8 rpm 0.00 t/h 3.50
2025-07-24 07:00:24,"9.543 MPa 9.512 MPa 9.526 MPa ,006.2 t/h ,000.1 t/h",328.27 t/h  324.47 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.05,331.05 t/h  328.91 t/h 9.533 MPa 52.9 rpm 0.00 t/h 3.01
2025-07-24 07:00:26,"9.543 MPa 9.512 MPa 9.526 MPa ,006.2 t/h ,000.5 t/h",328.34 t/h  324.98 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.08,331.12 t/h  328.89 t/h 9.532 MPa 52.8 rpm 0.00 t/h 3.03
2025-07-24 07:00:28,"9.543 MPa 9.512 MPa 9.527 MPa ,006.5 t/h ,000.9 t/h",328.33 t/h  325.07 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.08,331.10 t/h  328.89 t/h 9.532 MPa 52.8 rpm 0.00 t/h 3.03
2025-07-24 07:00:31,"9.543 MPa 9.512 MPa 9.527 MPa ,006.6 t/h 001.3 t/h",328.33 t/h  325.22 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.09,331.74 t/h  328.89 t/h 9.532 MPa 52.8 rpm 0.00 t/h 3.05
