timestamp,summary_values,boiler1_values,boiler2_values
2025-07-28 13:00:01,"9.521 MPa 9.509 MPa 9.501 MPa 1,012.1 t/h 1,013.4 t/h",334.24 t/h 334.47 t/h 9.458 MPa 42.5 rpm 0.00 t/h 3.29,334.30 t/h  335.40 t/h 9.533 MPa 51.2 rpm 0.00 t/h 3.24
2025-07-28 13:00:02,"9.521 MPa 9.509 MPa 9.501 MPa 1,012.3 t/h 1,013.1 t/h",334.26 t/h 334.37 t/h 9.457 MPa 42.5 rpm 0.00 t/h 3.30,334.32 t/h  335.02 t/h 9.533 MPa 51.2 rpm 0.00 t/h 3.25
2025-07-28 13:00:04,"9.521 MPa 9.509 MPa 9.501 MPa 1,012.3 t/h 1,013.1 t/h",334.26 t/h 334.37 t/h 9.457 MPa 42.5 rpm 0.00 t/h 3.30,334.32 t/h  335.02 t/h 9.533 MPa 51.2 rpm 0.00 t/h 3.25
2025-07-28 13:00:06,"9.521 MPa 9.509 MPa 9.501 MPa 1,012.9 t/h 1,013.2 t/h",334.31 t/h 334.32 t/h 9.458 MPa 42.6 rpm 0.00 t/h 3.31,334.36 t/h  334.70 t/h 9.532 MPa 51.2 rpm 0.00 t/h 3.27
2025-07-28 13:00:08,"9.521 MPa 9.509 MPa 9.501 MPa 1,012.9 t/h 1,013.2 t/h",334.31 t/h 334.31 t/h 9.458 MPa 42.6 rpm 0.00 t/h 3.33,334.37 t/h  334.66 t/h 9.532 MPa 51.2 rpm 0.00 t/h 3.29
2025-07-28 13:00:09,"9.521 MPa 9.505 MPa 9.501 MPa 1,014.1 t/h 1,013.1 t/h",334.92 t/h 334.29 t/h 9.457 MPa 42.5 rpm 0.00 t/h 3.33,334.99 t/h  334.61 t/h 9.521 MPa 51.2 rpm 0.00 t/h 3.29
2025-07-28 13:00:11,"9.521 MPa 9.505 MPa 9.501 MPa 1,014.0 t/h 1,012.6 t/h",334.91 t/h 334.02 t/h 9.458 MPa 42.5 rpm 0.00 t/h 3.34,334.99 t/h  334.47 t/h 9.521 MPa 51.2 rpm 0.00 t/h 3.30
2025-07-28 13:00:13,"9.521 MPa 9.505 MPa 9.501 MPa 1,014.0 t/h 1,012.4 t/h",334.92 t/h 333.95 t/h 9.458 MPa 42.5 rpm 0.00 t/h 3.34,335.00 t/h  334.38 t/h 9.521 MPa 51.2 rpm 0.00 t/h 3.31
2025-07-28 13:00:14,"9.521 MPa 9.505 MPa 9.501 MPa 1,014.0 t/h 1,012.2 t/h",334.31 t/h 333.85 t/h 9.458 MPa 42.5 rpm 0.00 t/h 3.36,334.37 t/h  334.23 t/h 9.533 MPa 51.2 rpm 0.00 t/h 3.31
2025-07-28 13:00:16,"9.521 MPa 9.509 MPa 9.502 MPa 1,013.1 t/h 1,012.3 t/h",334.31 t/h 333.78 t/h 9.458 MPa 42.5 rpm 0.00 t/h 3.37,334.37 t/h  334.13 t/h 9.533 MPa 51.2 rpm 0.00 t/h 3.32
