timestamp,summary_values,boiler1_values,boiler2_values
2025-07-26 13:00:00,"9.529 MPa 9.488 MPa 9.485 MPa 1,022.0 t/h 1,018.7 t/h",337.38 t/h 336.07 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.14,339.65 t/h  337.74 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.24
2025-07-26 13:00:01,"9.529 MPa 9.488 MPa 9.485 MPa 1,022.2 t/h 1,019.0 t/h",337.35 t/h 336.18 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.14,339.68 t/h  337.20 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.25
2025-07-26 13:00:03,"9.529 MPa 9.488 MPa 9.485 MPa 1,022.9 t/h 1,019.3 t/h",337.40 t/h 336.40 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.16,339.67 t/h  337.05 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.25
2025-07-26 13:00:05,"9.529 MPa 9.488 MPa 9.485 MPa 1,023.6 t/h 1,019.8 t/h",337.42 t/h 336.45 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.16,339.69 t/h  336.93 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.27
2025-07-26 13:00:06,"9.529 MPa 9.488 MPa 9.485 MPa 1,023.7 t/h 1,019.9 t/h",337.44 t/h 336.49 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.16,339.71 t/h  336.83 t/h 9.508 MPa 47.5 rpm 0.00 t/h 3.27
2025-07-26 13:00:08,"9.529 MPa 9.488 MPa 9.485 MPa 1,023.6 t/h 1,019.8 t/h",337.51 t/h 336.58 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.18,339.78 t/h  336.87 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.28
2025-07-26 13:00:10,"9.529 MPa 9.488 MPa 9.485 MPa 1,024.0 t/h 1,020.1 t/h",337.50 t/h 336.50 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.19,339.77 t/h  336.88 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.28
2025-07-26 13:00:11,"9.529 MPa 9.487 MPa 9.485 MPa 1,024.2 t/h 1,020.0 t/h",337.58 t/h 336.37 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.19,339.85 t/h  336.89 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.30
2025-07-26 13:00:13,"9.529 MPa 9.488 MPa 9.485 MPa 1,024.0 t/h 1,019.9 t/h",337.58 t/h 336.32 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.19,339.80 t/h  337.09 t/h 9.508 MPa 47.5 rpm 0.00 t/h 3.31
2025-07-26 13:00:15,"9.529 MPa 9.487 MPa 9.485 MPa 1,023.7 t/h 1,019.6 t/h",337.64 t/h 336.25 t/h 9.444 MPa 39.4 rpm 0.00 t/h 3.21,339.91 t/h  337.17 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.31
2025-07-26 13:00:16,"9.529 MPa 9.488 MPa 9.485 MPa 1,023.5 t/h 1,019.4 t/h",337.63 t/h 336.21 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.22,339.89 t/h  337.29 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.33
2025-07-26 13:00:18,"9.529 MPa 9.488 MPa 9.485 MPa 1,023.4 t/h 1,019.5 t/h",337.59 t/h 336.18 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.22,339.88 t/h  337.37 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.34
2025-07-26 13:00:20,"9.529 MPa 9.488 MPa 9.485 MPa 1,023.3 t/h 1,019.4 t/h",337.67 t/h 336.15 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.24,339.94 t/h  337.50 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.34
2025-07-26 13:00:21,"9.529 MPa 9.488 MPa 9.485 MPa 1,022.9 t/h 1,019.1 t/h",337.68 t/h 336.13 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.24,339.95 t/h  337.70 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.35
2025-07-26 13:00:23,"9.529 MPa 9.488 MPa 9.485 MPa 1,022.9 t/h 1,019.2 t/h",337.68 t/h 336.12 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.25,339.96 t/h  338.02 t/h 9.508 MPa 47.5 rpm 0.00 t/h 3.36
2025-07-26 13:00:25,"9.529 MPa 9.488 MPa 9.485 MPa 1,022.5 t/h 1,019.0 t/h",337.74 t/h 336.11 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.26,340.01 t/h  338.14 t/h 9.508 MPa 47.5 rpm 0.00 t/h 3.36
2025-07-26 13:00:26,"9.529 MPa 9.484 MPa 9.485 MPa 1,023.5 t/h 1,019.0 t/h",338.37 t/h 336.10 t/h 9.444 MPa 39.4 rpm 0.00 t/h 3.27,340.64 t/h  338.32 t/h 9.508 MPa 47.5 rpm 0.00 t/h 3.37
2025-07-26 13:00:28,"9.529 MPa 9.483 MPa 9.485 MPa 1,023.6 t/h 1,019.0 t/h",338.42 t/h 336.10 t/h 9.444 MPa 39.4 rpm 0.00 t/h 3.27,340.72 t/h  338.55 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.38
2025-07-26 13:00:30,"9.529 MPa 9.483 MPa 9.485 MPa 1,023.6 t/h 1,019.2 t/h",338.47 t/h 336.09 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.28,340.74 t/h  338.69 t/h 9.507 MPa 47.5 rpm 0.00 t/h 3.39
2025-07-26 13:00:31,"9.529 MPa 9.488 MPa 9.486 MPa 1,022.0 t/h 1,019.1 t/h",337.83 t/h 336.09 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.30,340.10 t/h  338.99 t/h 9.520 MPa 47.5 rpm 0.00 t/h 3.39
2025-07-26 13:00:33,"9.529 MPa 9.488 MPa 9.486 MPa 1,021.8 t/h 1,019.2 t/h",337.84 t/h 336.19 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.30,339.53 t/h  339.28 t/h 9.520 MPa 47.5 rpm 0.00 t/h 3.41
2025-07-26 13:00:35,"9.529 MPa 9.492 MPa 9.486 MPa 1,020.5 t/h 1,019.3 t/h",337.30 t/h 336.35 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.31,339.57 t/h  339.39 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.41
2025-07-26 13:00:36,"9.529 MPa 9.492 MPa 9.486 MPa 1,020.5 t/h 1,019.3 t/h",337.30 t/h 336.35 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.31,339.57 t/h  339.39 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.41
2025-07-26 13:00:38,"9.529 MPa 9.491 MPa 9.486 MPa 1,020.2 t/h 1,019.2 t/h",337.36 t/h 336.36 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.32,339.63 t/h  339.62 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.43
2025-07-26 13:00:39,"9.529 MPa 9.491 MPa 9.486 MPa 1,020.3 t/h 1,019.2 t/h",337.35 t/h 336.27 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.33,339.62 t/h  339.67 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.44
2025-07-26 13:00:41,"9.529 MPa 9.491 MPa 9.487 MPa 1,020.5 t/h 1,019.5 t/h",337.42 t/h 336.34 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.33,339.68 t/h  339.71 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.44
2025-07-26 13:00:43,"9.529 MPa 9.491 MPa 9.487 MPa 1,020.5 t/h 1,019.5 t/h",337.43 t/h 336.40 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.33,339.70 t/h  339.76 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.45
2025-07-26 13:00:44,"9.529 MPa 9.492 MPa 9.487 MPa 1,020.1 t/h 1,019.2 t/h",337.41 t/h 336.53 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.35,339.68 t/h  339.66 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.46
2025-07-26 13:00:46,"9.529 MPa 9.492 MPa 9.487 MPa 1,019.9 t/h 1,019.0 t/h",337.41 t/h 336.53 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.35,339.68 t/h  339.66 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.46
2025-07-26 13:00:48,"9.529 MPa 9.492 MPa 9.487 MPa 1,019.8 t/h 1,018.9 t/h",337.41 t/h 336.58 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.36,339.67 t/h  339.56 t/h 9.520 MPa 47.5 rpm 0.00 t/h 3.47
2025-07-26 13:00:49,"9.529 MPa 9.492 MPa 9.488 MPa 1,019.9 t/h 1,018.8 t/h",337.47 t/h 336.61 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.38,339.76 t/h  339.48 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.48
2025-07-26 13:00:51,"9.529 MPa 9.492 MPa 9.488 MPa 1,020.5 t/h 1,019.3 t/h",337.51 t/h 336.64 t/h 9.445 MPa 39.4 rpm 0.00 t/h 3.38,339.78 t/h  339.46 t/h 9.519 MPa 47.5 rpm 0.00 t/h 3.49
2025-07-26 13:00:53,"9.529 MPa 9.492 MPa 9.488 MPa 1,020.5 t/h 1,019.4 t/h",337.48 t/h 336.65 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.39,339.75 t/h  339.44 t/nh 9.520 MPa 47.5 rpm 0.00 t/h 3.50
2025-07-26 13:00:54,"9.529 MPa 9.492 MPa 9.488 MPa 1,021.1 t/h 1,019.7 t/h",337.50 t/h 336.66 t/h 9.446 MPa 39.4 rpm 0.00 t/h 3.40,339.77 t/h  339.23 t/h 9.520 MPa 47.5 rpm 0.00 t/h mele)
2025-07-26 13:00:56,"9.529 MPa 9.500 MPa 9.488 MPa 1,018.9 t/h 1,019.7 t/h",336.30 t/h 336.67 t/h 9.458 MPa 39.4 rpm 0.00 t/h 3.41,338.57 t/h  339.04 t/h 9.520 MPa 47.5 rpm 0.00 t/h mele)
2025-07-26 13:00:58,"9.529 MPa 9.500 MPa 9.488 MPa 1,019.1 t/h 1,019.4 t/h",336.36 t/h 336.49 t/h 9.457 MPa 39.4 rpm 0.00 t/h 3.41,338.63 t/h  338.77 t/h 9.520 MPa 47.5 rpm 0.00 t/h 3.02
2025-07-26 13:00:59,"9.529 MPa 9.504 MPa 9.488 MPa 1,017.8 t/h 1,019.0 t/h",335.75 t/h 336.31 t/h 9.457 MPa 39.4 rpm 0.00 t/h 3.42,338.02 t/h  338.39 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.03
2025-07-26 13:01:01,"9.529 MPa 9.504 MPa 9.489 MPa 1,017.8 t/h 1,018.6 t/h",335.76 t/h 336.17 t/h 9.457 MPa 39.4 rpm 0.00 t/h 3.42,338.02 t/h  338.39 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.03
2025-07-26 13:01:02,"9.529 MPa 9.504 MPa 9.489 MPa 1,017.7 t/h 1,017.5 t/h",335.79 t/h 335.84 t/h 9.457 MPa 39.4 rpm 0.00 t/h 3.44,338.06 t/h  337.84 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.03
2025-07-26 13:01:04,"9.529 MPa 9.504 MPa 9.489 MPa 1,017.7 t/h 1,017.1 t/h",335.79 t/h 335.67 t/h 9.457 MPa 39.4 rpm 0.00 t/h 3.44,338.06 t/h  337.20 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.05
2025-07-26 13:01:06,"9.529 MPa 9.504 MPa 9.489 MPa 1,017.7 t/h 1,016.4 t/h",335.80 t/h 335.41 t/h 9.457 MPa 39.4 rpm 0.00 t/h 3.45,338.06 t/h  337.20 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.05
2025-07-26 13:01:07,"9.529 MPa 9.512 MPa 9.490 MPa 1,015.4 t/h 1,015.8 t/h",334.59 t/h 335.16 t/h 9.469 MPa 39.4 rpm 0.00 t/h 3.46,336.86 t/h  336.65 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.07
2025-07-26 13:01:09,"9.529 MPa 9.512 MPa 9.490 MPa 1,015.5 t/h 1,015.6 t/h",334.58 t/h 335.11 t/h 9.470 MPa 39.4 rpm 0.00 t/h 3.47,336.91 t/h  336.27 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.07
2025-07-26 13:01:11,"9.529 MPa 9.512 MPa 9.490 MPa 1,015.6 t/h 1,015.3 t/h",334.65 t/h 334.84 t/h 9.468 MPa 39.4 rpm 0.00 t/h 3.47,336.92 t/h  336.07 t/h 9.532 MPa 47.5 rpm 0.00 t/h 3.08
2025-07-26 13:01:12,"9.529 MPa 9.516 MPa 9.491 MPa 1,014.6 t/h 1,014.5 t/h",333.99 t/h 334.59 t/h 9.469 MPa 39.4 rpm 0.00 t/h 3.49,336.26 t/h  335.48 t/h 9.544 MPa 47.5 rpm 0.00 t/h 3.10
2025-07-26 13:01:14,"9.529 MPa 9.516 MPa 9.491 MPa 1,014.8 t/h 1,014.3 t/h",334.04 t/h 334.53 t/h 9.470 MPa 39.4 rpm 0.00 t/h 3.50,336.30 t/h  335.31 t/h 9.544 MPa 47.5 rpm 0.00 t/h 3.10
2025-07-26 13:01:16,"9.529 MPa 9.516 MPa 9.491 MPa 1,014.8 t/h 1,014.1 t/h",334.01 t/h 334.44 t/h 9.469 MPa 39.4 rpm 0.00 t/h 3.50,336.28 t/h  335.06 t/h 9.545 MPa 47.5 rpm 0.00 t/h 3.11
2025-07-26 13:01:17,"9.529 MPa 9.520 MPa 9.492 MPa 1,013.7 t/h 1,013.8 t/h",333.43 t/h 334.38 t/h 9.468 MPa 39.4 rpm 0.00 t/h 3.01,335.70 t/h  334.89 t/h 9.545 MPa 47.5 rpm 0.00 t/h 3.12
2025-07-26 13:01:19,"9.529 MPa 9.520 MPa 9.493 MPa 1,013.7 t/h 1,013.8 t/h",333.40 t/h 334.36 t/h 9.468 MPa 39.4 rpm 0.00 t/h 3.02,335.66 t/h  334.82 t/h 9.545 MPa 47.5 rpm 0.00 t/h 3.13
2025-07-26 13:01:21,"9.529 MPa 9.525 MPa 9.493 MPa 1,012.2 t/h 1,013.5 t/h",332.77 t/h 334.34 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.03,335.04 t/h  334.72 t/h 9.545 MPa 47.5 rpm 0.00 t/h 3.14
2025-07-26 13:01:22,"9.529 MPa 9.524 MPa 9.494 MPa 1,012.5 t/h 1,013.4 t/h",332.86 t/h 334.30 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.04,335.13 t/h  334.64 t/h 9.544 MPa 47.5 rpm 0.00 t/h 3.14
2025-07-26 13:01:24,"9.529 MPa 9.524 MPa 9.494 MPa 1,012.6 t/h 1,013.4 t/h",332.86 t/h 334.18 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.04,335.13 t/h  334.62 t/h 9.544 MPa 47.5 rpm 0.00 t/h 3.15
2025-07-26 13:01:26,"9.529 MPa 9.524 MPa 9.494 MPa 1,012.7 t/h 1,013.4 t/h",332.84 t/h 334.09 t/h 9.480 MPa 39.4 rpm 0.00 t/h 3.05,335.07 t/h  334.58 t/h 9.545 MPa 47.5 rpm 0.00 t/h 3.16
2025-07-26 13:01:27,"9.529 MPa 9.525 MPa 9.495 MPa 1,013.3 t/h 1,014.0 t/h",332.77 t/h 333.89 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.06,335.04 t/h  334.65 t/h 9.545 MPa 47.5 rpm 0.00 t/h 3.18
2025-07-26 13:01:29,"9.529 MPa 9.528 MPa 9.496 MPa 1,012.4 t/h 1,014.1 t/h",332.21 t/h 333.74 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.07,334.48 t/h  334.72 t/h 9.556 MPa 47.5 rpm 0.00 t/h 3.18
2025-07-26 13:01:30,"9.529 MPa 9.528 MPa 9.496 MPa 1,012.6 t/h 1,014.3 t/h",332.25 t/h 333.62 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.07,334.52 t/h  334.78 t/h 9.556 MPa 47.5 rpm 0.00 t/h 3.18
2025-07-26 13:01:32,"9.529 MPa 9.532 MPa 9.496 MPa 1,011.4 t/h 1,014.1 t/h",331.68 t/h 333.36 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.08,333.94 t/h  334.92 t/h 9.556 MPa 47.5 rpm 0.00 t/h 3.20
2025-07-26 13:01:34,"9.529 MPa 9.532 MPa 9.497 MPa 1,011.0 t/h 1,013.7 t/h",331.63 t/h 333.30 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.09,333.89 t/h  334.95 t/h 9.556 MPa 47.5 rpm 0.00 t/h 3.20
2025-07-26 13:01:35,"9.529 MPa 9.532 MPa 9.498 MPa 1,010.9 t/h 1,013.6 t/h",331.63 t/h 333.14 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.09,333.89 t/h  335.08 t/h 9.556 MPa 47.5 rpm 0.00 t/h 3.21
2025-07-26 13:01:37,"9.529 MPa 9.533 MPa 9.498 MPa 1,010.9 t/h 1,013.7 t/h",331.69 t/h 332.82 t/h 9.481 MPa 39.4 rpm 0.00 t/h 3.11,333.95 t/h  335.35 t/h 9.556 MPa 47.5 rpm 0.00 t/h 3.22
