timestamp,summary_values,boiler1_values,boiler2_values
2025-07-28 00:00:00,9.504 MPa 9.484 MPa 9.501 MPa 971.8 t/h 963.8 t/h,316.12 t/h 312.20 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.23,313.49 t/h  309.46 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.44
2025-07-28 00:00:02,9.504 MPa 9.484 MPa 9.501 MPa 971.8 t/h 964.0 t/h,316.11 t/h 312.19 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.24,313.50 t/h  309.72 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.46
2025-07-28 00:00:04,9.504 MPa 9.484 MPa 9.501 MPa 972.2 t/h 964.4 t/h,316.16 t/h 312.17 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.25,313.53 t/h  309.78 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.46
2025-07-28 00:00:05,9.504 MPa 9.484 MPa 9.500 MPa 972.1 t/h 964.4 t/h,316.17 t/h 312.05 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.25,313.54 t/h  309.93 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.47
2025-07-28 00:00:07,9.504 MPa 9.484 MPa 9.500 MPa 972.1 t/h 964.4 t/h,316.17 t/h 312.05 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.25,313.55 t/h  310.25 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.48
2025-07-28 00:00:09,9.504 MPa 9.484 MPa 9.500 MPa 971.9 t/h 964.3 t/h,316.18 t/h 311.78 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.27,313.55 t/h  310.32 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.48
2025-07-28 00:00:10,9.504 MPa 9.484 MPa 9.500 MPa 971.8 t/h 964.3 t/h,316.16 t/h 311.74 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.27,313.53 t/h  310.49 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.49
2025-07-28 00:00:12,9.504 MPa 9.484 MPa 9.499 MPa 971.7 t/h 964.4 t/h,316.17 t/h 311.71 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.28,313.00 t/h  310.93 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.50
2025-07-28 00:00:14,9.504 MPa 9.488 MPa 9.499 MPa 970.5 t/h 964.5 t/h,315.66 t/h 311.45 t/h 9.432 MPa 41.6 rpm 0.00 t/h 3.30,313.03 t/h  311.23 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.01
2025-07-28 00:00:15,9.504 MPa 9.488 MPa 9.499 MPa 970.7 t/h 964.7 t/h,315.66 t/h 311.36 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.31,313.03 t/h  311.35 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.01
2025-07-28 00:00:17,9.504 MPa 9.488 MPa 9.499 MPa 970.5 t/h 964.6 t/h,315.69 t/h 311.29 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.31,313.06 t/h  311.54 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.02
2025-07-28 00:00:19,9.504 MPa 9.488 MPa 9.499 MPa 970.3 t/h 964.5 t/h,315.66 t/h 311.17 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.33,313.02 t/h  311.84 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.02
2025-07-28 00:00:20,9.504 MPa 9.488 MPa 9.498 MPa 970.1 t/h 964.5 t/h,315.66 t/h 311.17 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.33,313.02 t/h  311.84 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.02
2025-07-28 00:00:22,9.504 MPa 9.488 MPa 9.498 MPa 969.8 t/h 964.4 t/h,315.69 t/h 311.10 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.33,313.06 t/h  312.23 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.03
2025-07-28 00:00:24,9.504 MPa 9.488 MPa 9.498 MPa 969.6 t/h 964.3 t/h,315.67 t/h 311.03 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.34,313.04 t/h  312.61 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.05
2025-07-28 00:00:25,9.504 MPa 9.488 MPa 9.498 MPa 969.3 t/h 964.3 t/h,315.67 t/h 311.03 t/h 9.433 MPa 41.6 rpm 0.00 t/h 3.34,313.04 t/h  312.61 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.05
2025-07-28 00:00:27,9.504 MPa 9.492 MPa 9.498 MPa 968.1 t/h 964.2 t/h,315.08 t/h 311.01 t/h 9.432 MPa 41.6 rpm 0.00 t/h 3.34,312.44 t/h  312.59 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.05
2025-07-28 00:00:29,9.504 MPa 9.496 MPa 9.497 MPa 966.9 t/h 964.3 t/h,314.44 t/h 311.23 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.36,311.81 t/h  312.47 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.07
2025-07-28 00:00:30,9.504 MPa 9.496 MPa 9.497 MPa 967.0 t/h 964.5 t/h,314.43 t/h 311.38 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.37,311.80 t/h  312.38 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.08
2025-07-28 00:00:32,9.504 MPa 9.496 MPa 9.497 MPa 967.3 t/h 964.8 t/h,314.47 t/h 311.61 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.38,311.84 t/h  312.14 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.09
2025-07-28 00:00:34,9.504 MPa 9.496 MPa 9.497 MPa 967.5 t/h 964.9 t/h,314.46 t/h 311.70 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.38,311.81 t/h  311.88 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.09
2025-07-28 00:00:35,9.504 MPa 9.496 MPa 9.497 MPa 967.8 t/h 965.1 t/h,314.45 t/h 311.94 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.39,311.81 t/h  311.69 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.10
2025-07-28 00:00:37,9.504 MPa 9.496 MPa 9.496 MPa 967.9 t/h 965.3 t/h,314.45 t/h 312.07 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.40,311.82 t/h  311.52 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.10
2025-07-28 00:00:39,9.504 MPa 9.496 MPa 9.496 MPa 968.1 t/h 965.0 t/h,314.49 t/h 312.28 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.41,311.84 t/h  310.73 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.12
2025-07-28 00:00:40,9.504 MPa 9.493 MPa 9.496 MPa 969.2 t/h 964.6 t/h,315.03 t/h 312.42 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.41,312.40 t/h  310.43 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.12
2025-07-28 00:00:42,9.504 MPa 9.493 MPa 9.496 MPa 969.3 t/h 964.6 t/h,315.03 t/h 312.57 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.42,312.40 t/h  310.17 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.13
2025-07-28 00:00:44,9.504 MPa 9.493 MPa 9.495 MPa 969.5 t/h 964.5 t/h,315.02 t/h 312.81 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.44,312.42 t/h  309.43 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.14
2025-07-28 00:00:45,9.504 MPa 9.493 MPa 9.495 MPa 969.6 t/h 964.5 t/h,315.08 t/h 312.97 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.45,312.45 t/h  309.12 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.14
2025-07-28 00:00:47,9.504 MPa 9.492 MPa 9.494 MPa 970.1 t/h 964.4 t/h,315.14 t/h 313.03 t/h 9.444 MPa 41.6 rpm 0.00 t/h 3.45,312.50 t/h  308.87 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.16
2025-07-28 00:00:49,9.504 MPa 9.493 MPa 9.494 MPa 970.1 t/h 964.2 t/h,315.05 t/h 313.12 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.45,312.45 t/h  307.97 t/h 9.496 MPa 52.9 rpm 0.00 t/h 3.18
2025-07-28 00:00:50,9.504 MPa 9.493 MPa 9.493 MPa 970.5 t/h 964.1 t/h,315.07 t/h 313.23 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.47,312.43 t/h  307.82 t/h 9.497 MPa 52.9 rpm 0.00 t/h 3.18
2025-07-28 00:00:52,9.504 MPa 9.493 MPa 9.493 MPa 970.6 t/h 964.0 t/h,315.07 t/h 313.25 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.48,312.44 t/h  307.68 t/h 9.497 MPa 52.9 rpm 0.00 t/h 3.19
2025-07-28 00:00:53,9.504 MPa 9.496 MPa 9.493 MPa 969.7 t/h 963.8 t/h,314.54 t/h 313.17 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.49,311.89 t/h  307.22 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.20
2025-07-28 00:00:55,9.504 MPa 9.496 MPa 9.492 MPa 969.9 t/h 963.8 t/h,314.52 t/h 313.05 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.50,311.88 t/h  307.09 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.20
2025-07-28 00:00:57,9.504 MPa 9.496 MPa 9.492 MPa 970.3 t/h 963.7 t/h,314.59 t/h 312.99 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.50,311.96 t/h  306.98 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.21
2025-07-28 00:00:58,9.504 MPa 9.496 MPa 9.492 MPa 970.3 t/h 963.6 t/h,314.54 t/h 312.92 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.02,311.90 t/h  306.82 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.22
2025-07-28 00:01:00,9.504 MPa 9.496 MPa 9.492 MPa 970.4 t/h 963.7 t/h,314.59 t/h 312.87 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.02,311.96 t/h  306.88 +/h 9.508 MPa 52.9 rpm 0.00 t/h 3.23
2025-07-28 00:01:02,9.504 MPa 9.496 MPa 9.491 MPa 970.5 t/h 963.8 t/h,314.53 t/h 312.85 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.02,311.90 t/h  306.90 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.23
2025-07-28 00:01:04,9.504 MPa 9.496 MPa 9.491 MPa 970.5 t/h 964.2 t/h,314.56 t/h 312.89 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.03,311.93 t/h  307.30 t/h 9.507 MPa 52.9 rpm 0.00 t/h 3.25
2025-07-28 00:01:05,9.504 MPa 9.496 MPa 9.491 MPa 970.5 t/h 964.2 t/h,314.57 t/h 313.03 t/h 9.446 MPa 41.6 rpm 0.00 t/h 3.05,311.94 t/h  307.77 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.25
2025-07-28 00:01:07,9.504 MPa 9.496 MPa 9.491 MPa 970.5 t/h 965.0 t/h,314.58 t/h 312.98 t/h 9.445 MPa 41.6 rpm 0.00 t/h 3.05,311.95 t/h  308.06 t/h 9.508 MPa 52.9 rpm 0.00 t/h 3.27
