timestamp,summary_values,boiler1_values,boiler2_values
2025-07-26 03:00:00,9.539 MPa 9.561 MPa 9.565 MPa 988.4 t/h 991.7 t/h,326.29 t/h 327.86 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.49,323.19 t/h  324.96 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.26
2025-07-26 03:00:02,9.539 MPa 9.562 MPa 9.565 MPa 988.2 t/h 991.8 t/h,326.11 t/h 327.79 t/h 9.519 MPa 40.7 rpm 0.00 t/h 3.49,323.19 t/h  325.13 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.27
2025-07-26 03:00:03,9.539 MPa 9.562 MPa 9.565 MPa 988.2 t/h 991.9 t/h,326.09 t/h 327.64 t/h 9.519 MPa 40.7 rpm 0.00 t/h 3.50,323.28 t/h  325.45 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.28
2025-07-26 03:00:05,9.539 MPa 9.562 MPa 9.565 MPa 988.5 t/h 991.9 t/h,326.07 t/h 327.21 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.01,323.28 t/h  325.53 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.29
2025-07-26 03:00:07,9.539 MPa 9.562 MPa 9.565 MPa 988.6 t/h 992.0 t/h,326.05 t/h 327.05 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.02,323.26 t/h  325.69 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.29
2025-07-26 03:00:08,9.539 MPa 9.561 MPa 9.565 MPa 988.7 t/h 992.1 t/h,326.08 t/h 326.91 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.02,323.25 t/h  326.14 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.31
2025-07-26 03:00:10,9.539 MPa 9.558 MPa 9.565 MPa 989.8 t/h 992.0 t/h,326.62 t/h 326.36 t/h 9.507 MPa 40.7 rpm 0.00 t/h 3.03,323.83 t/h  326.31 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.32
2025-07-26 03:00:12,9.539 MPa 9.553 MPa 9.565 MPa 991.0 t/h 991.9 t/h,327.23 t/h 326.16 t/h 9.507 MPa 40.7 rpm 0.00 t/h 3.04,324.44 t/h  326.44 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.32
2025-07-26 03:00:13,9.539 MPa 9.553 MPa 9.565 MPa 990.9 t/h 991.7 t/h,327.28 t/h 325.97 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.05,324.38 t/h  326.55 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.33
2025-07-26 03:00:15,9.539 MPa 9.553 MPa 9.564 MPa 990.9 t/h 991.3 t/h,327.23 t/h 325.56 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.05,324.44 t/h  326.54 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.34
2025-07-26 03:00:17,9.539 MPa 9.553 MPa 9.564 MPa 991.0 t/h 991.3 t/h,327.22 t/h 325.46 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.06,324.43 t/h  326.54 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.35
2025-07-26 03:00:18,9.539 MPa 9.554 MPa 9.564 MPa 991.1 t/h 991.5 t/h,327.17 t/h 325.38 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.07,324.45 t/h  326.52 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.36
2025-07-26 03:00:20,9.539 MPa 9.553 MPa 9.563 MPa 991.5 t/h 991.7 t/h,327.18 t/h 325.22 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.09,324.39 t/h  326.52 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.36
2025-07-26 03:00:22,9.539 MPa 9.553 MPa 9.563 MPa 991.7 t/h 991.8 t/h,327.17 t/h 325.18 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.09,324.38 t/h  326.53 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.37
2025-07-26 03:00:23,9.539 MPa 9.553 MPa 9.563 MPa 991.9 t/h 991.9 t/h,327.21 t/h 325.15 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.09,324.40 t/h  326.53 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.39
2025-07-26 03:00:25,9.539 MPa 9.553 MPa 9.563 MPa 992.3 t/h 992.6 t/h,327.18 t/h 325.35 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.11,324.39 t/h  326.52 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.39
2025-07-26 03:00:27,9.539 MPa 9.553 MPa 9.562 MPa 992.5 t/h 992.9 t/h,327.18 t/h 325.50 t/h 9.506 MPa 40.7 rpm 0.00 t/h 3.11,324.39 t/h  326.52 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.39
2025-07-26 03:00:28,9.539 MPa 9.557 MPa 9.562 MPa 991.4 t/h 993.1 t/h,326.58 t/h 325.67 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.12,323.79 t/h  326.42 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.40
2025-07-26 03:00:30,9.539 MPa 9.557 MPa 9.562 MPa 991.2 t/h 993.2 t/h,326.54 t/h 326.23 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.14,323.75 t/h  326.39 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.42
2025-07-26 03:00:32,9.539 MPa 9.558 MPa 9.562 MPa 990.8 t/h 993.4 t/h,326.49 t/h 326.44 t/h 9.519 MPa 40.7 rpm 0.00 t/h 3.14,323.70 t/h  326.42 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.42
2025-07-26 03:00:33,9.539 MPa 9.562 MPa 9.562 MPa 989.5 t/h 993.6 t/h,325.89 t/h 326.60 t/h 9.519 MPa 40.7 rpm 0.00 t/h 3.14,323.10 t/h  326.43 t/h 9.581 MPa 54.3 rpm 0.00 t/h 3.43
2025-07-26 03:00:35,9.539 MPa 9.561 MPa 9.561 MPa 989.4 t/h 993.8 t/h,325.91 t/h 326.96 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.16,323.07 t/h  326.47 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.44
2025-07-26 03:00:36,9.539 MPa 9.562 MPa 9.561 MPa 989.1 t/h 994.0 t/h,325.87 t/h 327.30 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.16,323.07 t/h  326.48 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.45
2025-07-26 03:00:38,9.539 MPa 9.566 MPa 9.561 MPa 987.6 t/h 994.1 t/h,325.24 t/h 327.72 t/h 9.531 MPa 40.7 rpm 0.00 t/h 3.17,322.45 t/h  326.49 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.46
2025-07-26 03:00:40,9.539 MPa 9.566 MPa 9.561 MPa 987.4 t/h 994.2 t/h,325.19 t/h 327.88 t/h 9.531 MPa 40.7 rpm 0.00 t/h 3.18,322.42 t/h  326.50 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.46
2025-07-26 03:00:41,9.539 MPa 9.566 MPa 9.561 MPa 987.4 t/h 994.4 t/h,325.20 t/h 328.12 t/h 9.531 MPa 40.7 rpm 0.00 t/h 3.19,322.41 t/h  326.51 t/h 9.582 MPa 54.3 rpm 0.00 t/h 3.47
