timestamp,summary_values,boiler1_values,boiler2_values
2025-07-25 17:00:01,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.8 t/h 1,002.4 t/h",332.03 t/h 331.41 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.20,330.18 t/h  329.60 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.46
2025-07-25 17:00:02,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.6 t/h 1,002.2 t/h",332.14 t/h 331.27 t/h 9.480 MPa 40.3 rpm 0.00 t/h 3.22,330.19 t/h  329.69 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.47
2025-07-25 17:00:04,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.4 t/h 1,002.2 t/h",332.07 t/h 331.24 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.22,330.12 t/h  329.76 t/h 9.556 MPa 57.7 rpm 0.00 t/h 3.47
2025-07-25 17:00:06,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.4 t/h 1,002.2 t/h",332.07 t/h 331.24 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.22,330.20 t/h  329.91 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.49
2025-07-25 17:00:07,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.4 t/h 1,002.2 t/h",332.14 t/h 331.17 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.23,330.20 t/h  329.91 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.49
2025-07-25 17:00:09,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.3 t/h 1,002.1 t/h",332.14 t/h 331.16 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.25,330.20 t/h  329.95 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.49
2025-07-25 17:00:10,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.3 t/h 1,002.1 t/h",332.12 t/h 331.14 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.25,330.17 t/h  329.98 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.50
2025-07-25 17:00:12,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.4 t/h 1,002.2 t/h",332.16 t/h 331.13 t/h 9.480 MPa 40.3 rpm 0.00 t/h 3.26,330.21 t/h  330.05 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.01
2025-07-25 17:00:14,"9.539 MPa 9.528 MPa 9.530 MPa 1,003.6 t/h 1,002.4 t/h",332.16 t/h 331.12 t/h 9.480 MPa 40.3 rpm 0.00 t/h 3.27,330.22 t/h  330.06 t/h 9.555 MPa 57.7 rpm 0.00 t/h 3.01
2025-07-25 17:00:15,"9.539 MPa 9.524 MPa 9.531 MPa 1,004.8 t/h 1,002.5 t/h",332.71 t/h 331.12 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.27,330.77 t/h  330.08 t/h 9.544 MPa 57.7 rpm 0.00 t/h 3.01
2025-07-25 17:00:17,"9.539 MPa 9.524 MPa 9.531 MPa 1,005.1 t/h 1,002.6 t/h",332.73 t/h 331.11 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.28,330.79 t/h  329.84 t/h 9.544 MPa 57.7 rpm 0.00 t/h 3.03
2025-07-25 17:00:19,"9.539 MPa 9.524 MPa 9.531 MPa 1,005.5 t/h 1,002.9 t/h",332.72 t/h 331.10 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.29,330.77 t/h  329.79 t/h 9.543 MPa 57.7 rpm 0.00 t/h 3.04
2025-07-25 17:00:20,"9.539 MPa 9.524 MPa 9.531 MPa 1,005.7 t/h 1,002.9 t/h",332.74 t/h 331.10 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.30,330.79 t/h  329.61 t/h 9.543 MPa 57.7 rpm 0.00 t/h 3.05
2025-07-25 17:00:22,"9.539 MPa 9.524 MPa 9.531 MPa 1,005.9 t/h 1,003.1 t/h",332.72 t/h 331.10 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.30,330.80 t/h  329.59 t/h 9.544 MPa 57.7 rpm 0.00 t/h 3.06
2025-07-25 17:00:23,"9.539 MPa 9.524 MPa 9.531 MPa 1,006.3 t/h 1,003.4 t/h",332.75 t/h 331.09 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.31,330.81 t/h  329.57 t/h 9.544 MPa 57.7 rpm 0.00 t/h 3.06
2025-07-25 17:00:25,"9.539 MPa 9.524 MPa 9.531 MPa 1,006.6 t/h 1,003.6 t/h",332.78 t/h 331.09 t/h 9.481 MPa 40.3 rpm 0.00 t/h 3.32,330.84 t/h  329.55 t/h 9.544 MPa 57.7 rpm 0.00 t/h 3.07
2025-07-25 17:00:27,"9.539 MPa 9.524 MPa 9.531 MPa 1,006.8 t/h 1,003.8 t/h",332.79 t/h 331.09 t/h 9.481 MPa 39.8 rpm 0.00 t/h 3.33,330.82 t/h  329.54 t/h 9.544 MPa 57.7 rpm 0.00 t/h 3.09
2025-07-25 17:00:28,"9.539 MPa 9.524 MPa 9.531 MPa 1,006.9 t/h 1,004.0 t/h",332.81 t/h 331.09 t/h 9.481 MPa 39.8 rpm 0.00 t/h 3.35,330.87 t/h  329.53 t/h 9.543 MPa 57.7 rpm 0.00 t/h 3.09
