timestamp,summary_values,boiler1_values,boiler2_values
2025-07-28 22:00:00,9.521 MPa 9.501 MPa 9.512 MPa 998.8 t/h 993.6 t/h,327.51 t/h 325.09 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.27,327.91 t/h  325.36 t/h 9.521 MPa 45.2 rpm 0.00 t/h 3.31
2025-07-28 22:00:02,9.521 MPa 9.500 MPa 9.511 MPa 998.1 t/h 993.0 t/h,327.60 t/h 324.98 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.27,327.91 t/h  325.46 t/h 9.520 MPa 45.2 rpm 0.00 t/h 3.31
2025-07-28 22:00:04,9.521 MPa 9.500 MPa 9.511 MPa 997.9 t/h 992.8 t/h,327.65 t/h 324.89 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.27,327.91 t/h  325.54 t/h 9.520 MPa 45.2 rpm 0.00 t/h 3.32
2025-07-28 22:00:06,9.521 MPa 9.501 MPa 9.510 MPa 997.6 t/h 992.6 t/h,327.79 t/h 324.69 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.28,327.79 t/h  325.81 t/h 9.520 MPa 47.2 rpm 0.00 t/h 3.34
2025-07-28 22:00:07,9.521 MPa 9.500 MPa 9.510 MPa 996.9 t/h 991.9 t/h,327.79 t/h 324.64 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.30,327.79 t/h  325.94 t/h 9.520 MPa 47.2 rpm 0.00 t/h 3.34
2025-07-28 22:00:09,9.521 MPa 9.500 MPa 9.509 MPa 996.7 t/h 991.7 t/h,327.81 t/h 324.60 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.30,327.71 t/h  326.12 t/h 9.521 MPa 47.2 rpm 0.00 t/h 3.35
2025-07-28 22:00:11,9.521 MPa 9.501 MPa 9.509 MPa 996.3 t/h 991.5 t/h,327.84 t/h 324.52 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.32,327.74 t/h  326.43 t/h 9.520 MPa 47.2 rpm 0.00 t/h 3.36
2025-07-28 22:00:12,9.521 MPa 9.501 MPa 9.509 MPa 995.6 t/h 991.1 t/h,327.81 t/h 324.51 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.32,327.71 t/h  326.55 t/h 9.521 MPa 47.2 rpm 0.00 t/h 3.36
2025-07-28 22:00:14,9.521 MPa 9.500 MPa 9.508 MPa 995.5 t/h 990.9 t/h,327.85 t/h 324.39 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.33,327.76 t/h  326.83 t/h 9.520 MPa 47.3 rpm 0.00 t/h 3.38
2025-07-28 22:00:16,9.521 MPa 9.500 MPa 9.508 MPa 995.3 t/h 990.9 t/h,327.91 t/h 324.14 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.34,327.81 t/h  327.12 t/h 9.520 MPa 47.2 rpm 0.00 t/h 3.38
2025-07-28 22:00:18,9.521 MPa 9.500 MPa 9.508 MPa 995.4 t/h 991.0 t/h,327.93 t/h 324.09 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.34,327.84 t/h  327.33 t/h 9.520 MPa 47.2 rpm 0.00 t/h 3.39
2025-07-28 22:00:19,9.521 MPa 9.500 MPa 9.508 MPa 995.3 t/h 991.2 t/h,327.90 t/h 324.04 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.35,327.79 t/h  327.64 t/h 9.520 MPa 47.2 rpm 0.00 t/h 3.39
2025-07-28 22:00:21,9.521 MPa 9.501 MPa 9.507 MPa 995.5 t/h 991.8 t/h,327.90 t/h 323.94 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.36,327.80 t/h  328.06 t/h 9.521 MPa 47.2 rpm 0.00 t/h 3.42
2025-07-28 22:00:23,9.521 MPa 9.501 MPa 9.507 MPa 996.0 t/h 992.4 t/h,327.90 t/h 323.92 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.37,327.81 t/h  328.22 t/h 9.521 MPa 47.2 rpm 0.00 t/h 3.42
2025-07-28 22:00:24,9.521 MPa 9.505 MPa 9.507 MPa 995.2 t/h 992.9 t/h,327.34 t/h 323.89 t/h 9.446 MPa 42.3 rpm 0.00 t/h 3.38,327.22 t/h  328.55 t/h 9.532 MPa 47.2 rpm 0.00 t/h 3.43
2025-07-28 22:00:26,9.521 MPa 9.508 MPa 9.507 MPa 994.3 t/h 993.7 t/h,326.77 t/h 323.86 t/h 9.457 MPa 42.3 rpm 0.00 t/h 3.39,326.63 t/h  328.87 t/h 9.532 MPa 47.2 rpm 0.00 t/h 3.44
2025-07-28 22:00:28,9.521 MPa 9.508 MPa 9.507 MPa 994.1 t/h 993.6 t/h,326.79 t/h 323.85 t/h 9.457 MPa 42.3 rpm 0.00 t/h 3.39,326.65 t/h  328.99 t/h 9.532 MPa 47.2 rpm 0.00 t/h 3.45
2025-07-28 22:00:30,9.521 MPa 9.508 MPa 9.507 MPa 993.8 t/h 993.5 t/h,326.17 t/h 323.84 t/h 9.457 MPa 42.3 rpm 0.00 t/h 3.41,326.01 t/h  329.36 t/h 9.533 MPa 47.2 rpm 0.00 t/h 3.45
2025-07-28 22:00:31,9.521 MPa 9.513 MPa 9.506 MPa 992.2 t/h 993.4 t/h,326.16 t/h 323.82 t/h 9.458 MPa 42.3 rpm 0.00 t/h 3.41,326.00 t/h  329.62 t/h 9.532 MPa 47.2 rpm 0.00 t/h 3.46
2025-07-28 22:00:33,9.521 MPa 9.513 MPa 9.506 MPa 992.1 t/h 993.6 t/h,326.12 t/h 323.82 t/h 9.458 MPa 42.3 rpm 0.00 t/h 3.42,325.97 t/h  329.80 t/h 9.533 MPa 47.3 rpm 0.00 t/h 3.47
2025-07-28 22:00:35,9.521 MPa 9.513 MPa 9.506 MPa 992.1 t/h 993.7 t/h,326.16 t/h 323.81 t/h 9.458 MPa 42.3 rpm 0.00 t/h 3.44,326.00 t/h  329.83 t/h 9.533 MPa 47.2 rpm 0.00 t/h 3.49
2025-07-28 22:00:36,9.521 MPa 9.513 MPa 9.506 MPa 992.3 t/h 993.8 t/h,326.16 t/h 323.81 t/h 9.458 MPa 42.3 rpm 0.00 t/h 3.44,326.00 t/h  329.79 t/h 9.533 MPa 47.2 rpm 0.00 t/h 3.49
2025-07-28 22:00:38,9.521 MPa 9.512 MPa 9.506 MPa 992.5 t/h 993.8 t/h,326.21 t/h 323.81 t/h 9.457 MPa 42.3 rpm 0.00 t/h 3.44,324.80 t/h  329.72 t/h 9.545 MPa 47.2 rpm 0.00 t/h 3.50
2025-07-28 22:00:40,9.521 MPa 9.525 MPa 9.506 MPa 988.9 t/h 993.8 t/h,324.40 t/h 323.80 t/h 9.470 MPa 42.3 rpm 0.00 t/h 3.46,324.18 t/h  329.68 t/h 9.545 MPa 47.2 rpm 0.00 t/h mele)
2025-07-28 22:00:42,9.521 MPa 9.525 MPa 9.506 MPa 988.8 t/h 993.9 t/h,324.38 t/h 323.91 t/h 9.470 MPa 42.3 rpm 0.00 t/h 3.47,324.15 t/h  329.67 t/h 9.546 MPa 47.2 rpm 0.00 t/h mele)
2025-07-28 22:00:43,9.521 MPa 9.525 MPa 9.506 MPa 988.8 t/h 993.9 t/h,324.40 t/h 324.07 t/h 9.470 MPa 42.3 rpm 0.00 t/h 3.47,324.18 t/h  329.46 t/h 9.545 MPa 47.2 rpm 0.00 t/h 3.02
2025-07-28 22:00:45,9.521 MPa 9.525 MPa 9.507 MPa 989.5 t/h 994.4 t/h,324.40 t/h 324.13 t/h 9.470 MPa 42.3 rpm 0.00 t/h 3.48,324.18 t/h  329.38 t/h 9.545 MPa 47.2 rpm 0.00 t/h 3.02
2025-07-28 22:00:47,9.521 MPa 9.525 MPa 9.507 MPa 990.3 t/h 995.3 t/h,324.35 t/h 324.21 t/h 9.470 MPa 42.3 rpm 0.00 t/h 3.49,324.13 t/h  329.27 t/h 9.546 MPa 50.2 rpm 0.00 t/h 3.03
