timestamp,summary_values,boiler1_values,boiler2_values
2025-07-26 08:00:01,"9.529 MPa 9.548 MPa 9.552 MPa 1,014.0 t/h 1,011.1 t/h",333.56 t/h 331.97 t/h 9.505 MPa 39.6 rpm 0.00 t/h 3.49,333.62 t/h  332.28 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.04
2025-07-26 08:00:02,"9.529 MPa 9.548 MPa 9.552 MPa 1,014.0 t/h 1,011.1 t/h",333.56 t/h 331.97 t/h 9.505 MPa 39.6 rpm 0.00 t/h 3.49,333.63 t/h  332.22 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.05
2025-07-26 08:00:04,"9.529 MPa 9.549 MPa 9.552 MPa 1,013.8 t/h 1,010.8 t/h",333.48 t/h 332.10 t/h 9.506 MPa 39.6 rpm 0.00 t/h 3.50,333.54 t/h  331.93 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.06
2025-07-26 08:00:06,"9.529 MPa 9.548 MPa 9.552 MPa 1,013.8 t/h 1,010.7 t/h",333.58 t/h 332.24 t/h 9.505 MPa 39.6 rpm 0.00 t/h 3.01,333.64 t/h  331.83 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.07
2025-07-26 08:00:07,"9.529 MPa 9.548 MPa 9.552 MPa 1,013.8 t/h 1,010.7 t/h",333.58 t/h 332.24 t/h 9.505 MPa 39.6 rpm 0.00 t/h 3.01,333.63 t/h  331.75 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.07
2025-07-26 08:00:09,"9.529 MPa 9.548 MPa 9.552 MPa 1,013.7 t/h 1,010.6 t/h",333.48 t/h 332.79 t/h 9.506 MPa 39.6 rpm 0.00 t/h 3.03,333.53 t/h  331.57 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.09
2025-07-26 08:00:11,"9.529 MPa 9.548 MPa 9.552 MPa 1,014.2 t/h 1,011.6 t/h",333.48 t/h 332.79 t/h 9.506 MPa 39.6 rpm 0.00 t/h 3.03,333.53 t/h  331.57 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.09
2025-07-26 08:00:12,"9.529 MPa 9.548 MPa 9.553 MPa 1,014.3 t/h 1,011.7 t/h",333.53 t/h 332.92 t/h 9.505 MPa 39.6 rpm 0.00 t/h 3.03,333.59 t/h  331.64 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.09
2025-07-26 08:00:14,"9.529 MPa 9.548 MPa 9.553 MPa 1,014.3 t/h 1,011.9 t/h",333.45 t/h 333.45 t/h 9.506 MPa 39.6 rpm 0.00 t/h 3.05,333.51 t/h  331.80 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.11
2025-07-26 08:00:16,"9.529 MPa 9.548 MPa 9.553 MPa 1,014.0 t/h 1,012.4 t/h",333.49 t/h 333.57 t/h 9.505 MPa 39.6 rpm 0.00 t/h 3.05,333.55 t/h  331.82 t/h 9.567 MPa 56.0 rpm 0.00 t/h 3.12
