timestamp,summary_values,boiler1_values,boiler2_values
2025-07-28 05:00:01,9.521 MPa 9.521 MPa 9.525 MPa 988.4 t/h 985.6 t/h,324.20 t/h 322.46 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.30,320.73 t/h  319.76 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.14
2025-07-28 05:00:02,9.521 MPa 9.521 MPa 9.524 MPa 988.9 t/h 985.7 t/h,324.20 t/h 322.01 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.32,320.73 t/h  319.78 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.14
2025-07-28 05:00:04,9.521 MPa 9.521 MPa 9.524 MPa 988.9 t/h 985.7 t/h,324.20 t/h 322.01 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.32,320.73 t/h  319.78 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.14
2025-07-28 05:00:06,9.521 MPa 9.520 MPa 9.524 MPa 989.2 t/h 985.9 t/h,324.22 t/h 321.80 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.33,320.74 t/h  319.81 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.16
2025-07-28 05:00:07,9.521 MPa 9.512 MPa 9.524 MPa 991.8 t/h 985.8 t/h,325.39 t/h 321.59 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.34,322.00 t/h  319.84 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.18
2025-07-28 05:00:09,9.521 MPa 9.512 MPa 9.524 MPa 991.8 t/h 985.8 t/h,325.39 t/h 321.59 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.34,322.00 t/h  319.84 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.18
2025-07-28 05:00:11,9.521 MPa 9.512 MPa 9.524 MPa 991.8 t/h 985.8 t/h,325.40 t/h 321.55 t/h 9.458 MPa 39.6 rpm 0.00 t/h 3.35,322.02 t/h  319.84 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.18
2025-07-28 05:00:12,9.521 MPa 9.513 MPa 9.523 MPa 991.4 t/h 985.4 t/h,325.37 t/h 321.46 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.36,321.99 t/h  319.86 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.20
2025-07-28 05:00:14,9.521 MPa 9.513 MPa 9.523 MPa 991.3 t/h 985.2 t/h,325.38 t/h 321.43 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.38,321.99 t/h  319.85 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.20
2025-07-28 05:00:16,9.521 MPa 9.512 MPa 9.523 MPa 991.2 t/h 985.1 t/h,325.37 t/h 321.40 t/h 9.458 MPa 39.6 rpm 0.00 t/h 3.38,321.99 t/h  319.85 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.21
2025-07-28 05:00:18,9.521 MPa 9.512 MPa 9.523 MPa 990.7 t/h 984.5 t/h,325.43 t/h 321.37 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.39,322.05 t/h  319.86 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.22
2025-07-28 05:00:19,9.521 MPa 9.512 MPa 9.523 MPa 990.5 t/h 984.3 t/h,325.41 t/h 321.36 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.39,322.03 t/h  319.87 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.23
2025-07-28 05:00:21,9.521 MPa 9.512 MPa 9.523 MPa 990.3 t/h 984.1 t/h,325.42 t/h 321.34 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.41,322.04 t/h  319.76 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.23
2025-07-28 05:00:23,9.521 MPa 9.512 MPa 9.523 MPa 990.8 t/h 984.3 t/h,325.43 t/h 321.34 t/h 9.457 MPa 39.6 rpm 0.00 t/h 3.41,322.05 t/h  319.60 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.24
2025-07-28 05:00:24,9.521 MPa 9.513 MPa 9.523 MPa 990.6 t/h 984.1 t/h,325.40 t/h 321.33 t/h 9.458 MPa 39.6 rpm 0.00 t/h 3.42,322.02 t/h  319.54 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.25
2025-07-28 05:00:26,9.521 MPa 9.513 MPa 9.523 MPa 990.4 t/h 983.8 t/h,325.41 t/h 321.33 t/h 9.458 MPa 39.6 rpm 0.00 t/h 3.43,321.39 t/h  319.45 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.25
2025-07-28 05:00:27,9.521 MPa 9.516 MPa 9.522 MPa 988.8 t/h 983.4 t/h,324.85 t/h 321.33 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.44,321.43 t/h  319.57 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.27
2025-07-28 05:00:29,9.521 MPa 9.517 MPa 9.522 MPa 988.6 t/h 983.3 t/h,324.84 t/h 321.33 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.44,321.41 t/h  319.62 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.27
2025-07-28 05:00:31,9.521 MPa 9.517 MPa 9.522 MPa 988.5 t/h 983.4 t/h,324.82 t/h 321.32 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.46,321.39 t/h  319.89 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.29
2025-07-28 05:00:33,9.521 MPa 9.517 MPa 9.522 MPa 988.5 t/h 983.7 t/h,324.83 t/h 321.42 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.47,321.40 t/h  320.07 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.30
2025-07-28 05:00:34,9.521 MPa 9.517 MPa 9.522 MPa 988.6 t/h 983.9 t/h,324.85 t/h 321.50 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.47,321.43 t/h  320.13 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.30
2025-07-28 05:00:36,9.521 MPa 9.517 MPa 9.522 MPa 988.4 t/h 983.9 t/h,324.83 t/h 321.58 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.47,321.41 t/h  320.32 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.30
2025-07-28 05:00:38,9.521 MPa 9.517 MPa 9.522 MPa 988.4 t/h 984.5 t/h,324.83 t/h 321.83 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.49,321.41 t/h  320.55 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.32
2025-07-28 05:00:39,9.521 MPa 9.517 MPa 9.522 MPa 988.4 t/h 984.8 t/h,324.83 t/h 321.94 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.50,321.41 t/h  320.64 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.32
2025-07-28 05:00:41,9.521 MPa 9.516 MPa 9.522 MPa 988.5 t/h 984.9 t/h,324.86 t/h 322.04 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.50,321.44 t/h  320.76 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.34
2025-07-28 05:00:43,9.521 MPa 9.520 MPa 9.522 MPa 987.4 t/h 985.7 t/h,324.29 t/h 322.52 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.01,320.82 t/h  320.86 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.34
2025-07-28 05:00:44,9.521 MPa 9.520 MPa 9.522 MPa 987.6 t/h 985.9 t/h,324.33 t/h 322.62 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.02,320.86 t/h  320.90 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.35
2025-07-28 05:00:46,9.521 MPa 9.520 MPa 9.522 MPa 987.6 t/h 985.9 t/h,324.33 t/h 322.62 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.02,320.85 t/h  320.92 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.35
2025-07-28 05:00:48,9.521 MPa 9.520 MPa 9.522 MPa 987.6 t/h 986.0 t/h,324.33 t/h 322.84 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.03,320.87 t/h  320.87 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.36
2025-07-28 05:00:49,9.521 MPa 9.520 MPa 9.522 MPa 987.9 t/h 986.4 t/h,324.33 t/h 322.89 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.03,320.87 t/h  320.81 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.36
2025-07-28 05:00:51,9.521 MPa 9.520 MPa 9.522 MPa 987.8 t/h 986.3 t/h,324.33 t/h 322.93 t/h 9.469 MPa 39.6 rpm 0.00 t/h 3.04,320.86 t/h  320.59 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.38
2025-07-28 05:00:53,9.521 MPa 9.521 MPa 9.522 MPa 987.4 t/h 985.7 t/h,324.28 t/h 323.03 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.05,320.81 t/h  320.36 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.39
2025-07-28 05:00:54,9.521 MPa 9.521 MPa 9.522 MPa 987.3 t/h 985.6 t/h,324.28 t/h 323.05 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.06,320.81 t/h  320.27 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.39
2025-07-28 05:00:56,9.521 MPa 9.520 MPa 9.522 MPa 987.3 t/h 985.4 t/h,324.32 t/h 323.07 t/h 9.470 MPa 39.6 rpm 0.00 t/h 3.06,320.32 t/h  320.13 t/h 9.531 MPa 51.4 rpm 0.00 t/h 3.41
2025-07-28 05:00:58,9.521 MPa 9.524 MPa 9.522 MPa 985.9 t/h 985.1 t/h,323.71 t/h 323.11 t/h 9.482 MPa 39.6 rpm 0.00 t/h 3.08,320.20 t/h  320.05 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.41
2025-07-28 05:00:59,9.521 MPa 9.524 MPa 9.522 MPa 985.9 t/h 985.1 t/h,323.73 t/h 323.12 t/h 9.482 MPa 39.6 rpm 0.00 t/h 3.08,320.22 t/h  320.02 t/h 9.532 MPa 51.4 rpm 0.00 t/h 3.42
2025-07-28 05:01:01,9.521 MPa 9.529 MPa 9.522 MPa 984.6 t/h 985.0 t/h,323.11 t/h 323.02 t/h 9.482 MPa 39.6 rpm 0.00 t/h 3.09,319.56 t/h  319.87 t/h 9.544 MPa 51.4 rpm 0.00 t/h 3.43
2025-07-28 05:01:03,9.521 MPa 9.533 MPa 9.523 MPa 982.6 t/h 983.6 t/h,322.49 t/h 322.76 t/h 9.481 MPa 39.6 rpm 0.00 t/h 3.11,318.89 t/h  319.62 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.45
2025-07-28 05:01:04,9.521 MPa 9.533 MPa 9.523 MPa 982.6 t/h 983.6 t/h,322.49 t/h 322.76 t/h 9.481 MPa 39.6 rpm 0.00 t/h 3.11,318.89 t/h  319.62 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.45
2025-07-28 05:01:06,9.521 MPa 9.529 MPa 9.523 MPa 983.4 t/h 983.2 t/h,323.05 t/h 322.88 t/h 9.482 MPa 39.6 rpm 0.00 t/h 3.11,319.52 t/h  319.42 t/h 9.543 MPa 51.4 rpm 0.00 t/h 3.46
2025-07-28 05:01:07,9.521 MPa 9.529 MPa 9.522 MPa 983.1 t/h 983.3 t/h,323.03 t/h 323.29 t/h 9.482 MPa 39.6 rpm 0.00 t/h 3.14,319.47 t/h  319.36 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.47
2025-07-28 05:01:09,9.521 MPa 9.529 MPa 9.522 MPa 983.2 t/h 983.5 t/h,323.03 t/h 323.48 t/h 9.482 MPa 39.6 rpm 0.00 t/h 3.15,319.47 t/h  319.34 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.47
2025-07-28 05:01:11,9.521 MPa 9.528 MPa 9.522 MPa 983.4 t/h 983.6 t/h,323.11 t/h 323.63 t/h 9.481 MPa 39.6 rpm 0.00 t/h 3.15,318.89 t/h  319.11 t/h 9.544 MPa 51.4 rpm 0.00 t/h 3.48
2025-07-28 05:01:12,9.521 MPa 9.537 MPa 9.522 MPa 981.0 t/h 984.0 t/h,321.85 t/h 324.05 t/h 9.494 MPa 39.6 rpm 0.00 t/h 3.16,318.20 t/h  318.96 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.50
2025-07-28 05:01:14,9.521 MPa 9.537 MPa 9.522 MPa 981.1 t/h 984.1 t/h,321.84 t/h 324.21 t/h 9.494 MPa 39.6 rpm 0.00 t/h 3.17,318.19 t/h  318.81 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.50
2025-07-28 05:01:16,9.521 MPa 9.537 MPa 9.522 MPa 981.2 t/h 984.1 t/h,321.90 t/h 324.34 t/h 9.494 MPa 39.6 rpm 0.00 t/h 3.17,318.22 t/h  318.58 t/h 9.544 MPa 51.4 rpm 0.00 t/h 3.01
2025-07-28 05:01:17,9.521 MPa 9.537 MPa 9.523 MPa 981.3 t/h 984.2 t/h,321.89 t/h 324.60 t/h 9.494 MPa 39.6 rpm 0.00 t/h 3.19,318.24 t/h  318.41 t/h 9.544 MPa 51.4 rpm 0.00 t/h 3.02
2025-07-28 05:01:19,9.521 MPa 9.537 MPa 9.523 MPa 982.1 t/h 985.1 t/h,321.82 t/h 324.67 t/h 9.495 MPa 39.6 rpm 0.00 t/h 3.19,318.17 t/h  318.34 t/h 9.544 MPa 51.4 rpm 0.00 t/h 3.03
2025-07-28 05:01:21,9.521 MPa 9.537 MPa 9.523 MPa 982.2 t/h 985.3 t/h,321.81 t/h 324.73 t/h 9.495 MPa 39.6 rpm 0.00 t/h 3.20,318.16 t/h  318.29 t/h 9.544 MPa 51.4 rpm 0.00 t/h 3.03
2025-07-28 05:01:22,9.521 MPa 9.537 MPa 9.523 MPa 982.3 t/h 985.5 t/h,321.78 t/h 324.84 t/h 9.494 MPa 39.6 rpm 0.00 t/h 3.22,318.13 t/h  318.18 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.04
2025-07-28 05:01:24,9.521 MPa 9.537 MPa 9.523 MPa 982.5 t/h 985.7 t/h,321.75 t/h 324.87 t/h 9.494 MPa 39.6 rpm 0.00 t/h 3.22,318.10 t/h  318.15 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.05
2025-07-28 05:01:26,9.521 MPa 9.537 MPa 9.523 MPa 982.5 t/h 985.6 t/h,321.75 t/h 324.79 t/h 9.494 MPa 39.6 rpm 0.00 t/h 3.22,318.09 t/h  318.13 t/h 9.545 MPa 51.4 rpm 0.00 t/h 3.05
