timestamp,summary_values,boiler1_values,boiler2_values
2025-07-24 12:03:38,"9.558 MPa 9.548 MPa 9.536 MPa 1,000.3 t/h 999.4 t/h",330.47 t/h 332.45 t/h 9.505 MPa 40.7 rpm 0.00 t/h 3.27,329.50 t/h  326.53 t/h 9.567 MPa 50.5 rpm 0.00 t/h 3.06
2025-07-24 12:03:39,9.558 MPa 9.552 MPa 9.537 MPa 999.5 t/h 999.8 t/h,329.86 t/h 332.41 t/h 9.517 MPa 40.7 rpm 0.00 t/h 3.27,328.89 t/h  326.61 t/h 9.567 MPa 50.5 rpm 0.00 t/h 3.08
2025-07-24 12:03:41,"9.558 MPa 9.552 MPa 9.537 MPa 999.8 t/h 1,000.1 t/h",329.87 t/h 332.39 t/h 9.517 MPa 40.7 rpm 0.00 t/h 3.28,328.89 t/h  326.68 t/h 9.567 MPa 50.5 rpm 0.00 t/h 3.08
2025-07-24 12:03:43,"9.558 MPa 9.552 MPa 9.537 MPa 1,000.3 t/h 1,000.7 t/h",329.85 t/h 332.34 t/h 9.517 MPa 40.7 rpm 0.00 t/h 3.30,328.88 t/h  326.82 t/h 9.568 MPa 50.5 rpm 0.00 t/h 3.09
2025-07-24 12:03:44,"9.558 MPa 9.552 MPa 9.538 MPa 1,000.4 t/h 1,000.7 t/h",329.85 t/h 332.24 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.30,328.88 t/h  326.84 t/h 9.567 MPa 50.5 rpm 0.00 t/h 3.09
2025-07-24 12:03:46,"9.558 MPa 9.552 MPa 9.538 MPa 1,000.3 t/h 1,000.6 t/h",329.87 t/h 332.15 t/h 9.517 MPa 40.7 rpm 0.00 t/h 3.30,328.90 t/h  326.87 t/h 9.567 MPa 50.5 rpm 0.00 t/h 3.09
2025-07-24 12:03:48,"9.558 MPa 9.552 MPa 9.538 MPa 1,000.3 t/h 1,000.5 t/h",329.83 t/h 331.77 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.32,328.86 t/h  327.11 t/h 9.568 MPa 50.5 rpm 0.00 t/h 3.12
2025-07-24 12:03:49,"9.558 MPa 9.556 MPa 9.539 MPa 999.2 t/h 1,000.5 t/h",329.24 t/h 331.66 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.32,328.27 t/h  327.20 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.12
2025-07-24 12:03:51,"9.558 MPa 9.556 MPa 9.539 MPa 999.5 t/h 1,000.8 t/h",329.31 t/h 331.56 t/h 9.517 MPa 40.7 rpm 0.00 t/h 3.33,328.34 t/h  327.36 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.13
2025-07-24 12:03:52,"9.558 MPa 9.556 MPa 9.539 MPa 999.7 t/h 1,001.0 t/h",329.27 t/h 331.30 t/h 9.517 MPa 40.7 rpm 0.00 t/h 3.34,328.27 t/h  327.72 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.14
2025-07-24 12:03:54,"9.558 MPa 9.556 MPa 9.540 MPa 999.4 t/h 1,000.8 t/h",329.24 t/h 331.03 t/h 9.518 MPa 40.7 rpm 0.00 t/h 3.36,328.27 t/h  327.80 t/h 9.580 MPa 50.5 rpm 0.00 t/h 3.14
