timestamp,summary_values,boiler1_values,boiler2_values
2025-07-28 18:00:00,9.521 MPa 9.513 MPa 9.500 MPa 997.0 t/h 998.2 t/h,326.85 t/h 326.70 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.05,326.57 t/h  327.89 t/h 9.533 MPa 46.2 rpm 0.00 t/h 3.31
2025-07-28 18:00:02,9.521 MPa 9.513 MPa 9.500 MPa 997.3 t/h 998.3 t/h,326.85 t/h 326.52 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.07,326.57 t/h  327.85 t/h 9.534 MPa 46.2 rpm 0.00 t/h 3.33
2025-07-28 18:00:04,9.521 MPa 9.513 MPa 9.501 MPa 998.0 t/h 998.8 t/h,326.88 t/h 326.48 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.07,326.60 t/h  327.85 t/h 9.533 MPa 46.1 rpm 0.00 t/h 3.33
2025-07-28 18:00:05,9.521 MPa 9.513 MPa 9.502 MPa 998.3 t/h 999.1 t/h,326.88 t/h 326.44 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.08,326.61 t/h  327.83 t/h 9.533 MPa 46.2 rpm 0.00 t/h 3.34
2025-07-28 18:00:07,9.521 MPa 9.513 MPa 9.502 MPa 998.5 t/h 999.4 t/h,326.92 t/h 326.63 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.09,326.65 t/h  327.82 t/h 9.533 MPa 46.2 rpm 0.00 t/h 3.35
2025-07-28 18:00:09,9.521 MPa 9.513 MPa 9.503 MPa 998.5 t/h 999.5 t/h,326.91 t/h 326.68 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.11,326.63 t/h  327.82 t/h 9.533 MPa 46.2 rpm 0.00 t/h 3.35
2025-07-28 18:00:11,9.521 MPa 9.513 MPa 9.503 MPa 998.5 t/h 999.5 t/h,326.87 t/h 326.71 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.11,326.59 t/h  327.71 t/h 9.534 MPa 46.1 rpm 0.00 t/h 3.37
2025-07-28 18:00:12,9.521 MPa 9.513 MPa 9.504 MPa 998.6 t/h 999.4 t/h,326.92 t/h 326.80 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.12,326.64 t/h  327.55 t/h 9.534 MPa 46.2 rpm 0.00 t/h 3.37
2025-07-28 18:00:14,9.521 MPa 9.513 MPa 9.504 MPa 999.0 t/h 999.7 t/h,326.92 t/h 326.81 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.13,326.64 t/h  327.49 t/h 9.534 MPa 46.2 rpm 0.00 t/h 3.38
2025-07-28 18:00:16,9.521 MPa 9.513 MPa 9.504 MPa 999.2 t/h 999.9 t/h,326.97 t/h 326.93 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.14,326.70 t/h  327.39 t/h 9.533 MPa 46.1 rpm 0.00 t/h 3.40
2025-07-28 18:00:17,"9.521 MPa 9.513 MPa 9.505 MPa 999.8 t/h 1,000.3 t/h",326.98 t/h 327.15 t/h 9.457 MPa 46.0 rpm 0.00 t/h 3.15,326.70 t/h  327.06 t/h 9.533 MPa 46.2 rpm 0.00 t/h 3.41
2025-07-28 18:00:19,"9.521 MPa 9.513 MPa 9.505 MPa 999.8 t/h 1,000.3 t/h",326.97 t/h 327.20 t/h 9.457 MPa 46.0 rpm 0.00 t/h 3.16,326.70 t/h  326.98 t/h 9.533 MPa 46.1 rpm 0.00 t/h 3.41
2025-07-28 18:00:21,"9.521 MPa 9.513 MPa 9.506 MPa 999.7 t/h 1,000.2 t/h",326.96 t/h 327.39 t/h 9.457 MPa 46.0 rpm 0.00 t/h 3.16,326.68 t/h  326.76 t/h 9.533 MPa 46.2 rpm 0.00 t/h 3.42
2025-07-28 18:00:23,9.521 MPa 9.513 MPa 9.506 MPa 999.2 t/h 999.7 t/h,326.98 t/h 327.60 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.17,326.71 t/h  326.53 t/h 9.533 MPa 46.2 rpm 0.00 t/h 3.43
2025-07-28 18:00:24,9.521 MPa 9.513 MPa 9.507 MPa 999.0 t/h 999.5 t/h,326.99 t/h 327.69 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.18,327.33 t/h  326.36 t/h 9.521 MPa 46.2 rpm 0.00 t/h 3.44
2025-07-28 18:00:26,"9.521 MPa 9.509 MPa 9.507 MPa 1,000.0 t/h 999.2 t/h",327.61 t/h 328.01 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.19,327.36 t/h  326.20 t/h 9.521 MPa 46.1 rpm 0.00 t/h 3.44
2025-07-28 18:00:28,9.521 MPa 9.509 MPa 9.507 MPa 999.7 t/h 999.0 t/h,327.57 t/h 328.23 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.19,327.32 t/h  325.94 t/h 9.521 MPa 46.1 rpm 0.00 t/h 3.45
2025-07-28 18:00:29,9.521 MPa 9.509 MPa 9.508 MPa 999.5 t/h 998.8 t/h,327.57 t/h 328.31 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.20,327.32 t/h  325.66 t/h 9.521 MPa 46.1 rpm 0.00 t/h 3.46
2025-07-28 18:00:31,9.521 MPa 9.509 MPa 9.508 MPa 999.0 t/h 998.1 t/h,327.54 t/h 328.43 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.21,327.29 t/h  325.51 t/h 9.521 MPa 46.2 rpm 0.00 t/h 3.47
2025-07-28 18:00:33,9.521 MPa 9.509 MPa 9.508 MPa 999.0 t/h 997.9 t/h,327.58 t/h 328.52 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.22,327.32 t/h  325.28 t/h 9.521 MPa 46.1 rpm 0.00 t/h 3.47
2025-07-28 18:00:35,9.521 MPa 9.509 MPa 9.509 MPa 999.0 t/h 997.8 t/h,327.62 t/h 328.57 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.24,327.37 t/h  325.12 t/h 9.521 MPa 46.2 rpm 0.00 t/h 3.49
2025-07-28 18:00:36,9.521 MPa 9.509 MPa 9.509 MPa 999.2 t/h 997.8 t/h,327.65 t/h 328.60 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.24,327.40 t/h  325.06 t/h 9.521 MPa 46.1 rpm 0.00 t/h 3.49
2025-07-28 18:00:38,9.521 MPa 9.509 MPa 9.509 MPa 999.9 t/h 998.7 t/h,327.59 t/h 328.64 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.25,327.40 t/h  325.19 t/h 9.521 MPa 46.2 rpm 0.00 t/h mele)
2025-07-28 18:00:40,"9.521 MPa 9.509 MPa 9.510 MPa 1,000.9 t/h 999.8 t/h",327.63 t/h 328.66 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.25,327.38 t/h  325.22 t/h 9.521 MPa 46.2 rpm 0.00 t/h 3.01
2025-07-28 18:00:41,"9.521 MPa 9.509 MPa 9.510 MPa 1,001.4 t/h 1,000.4 t/h",327.64 t/h 328.67 t/h 9.458 MPa 46.0 rpm 0.00 t/h 3.27,327.38 t/h  325.35 t/h 9.521 MPa 46.2 rpm 0.00 t/h 3.01
